seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
2,Baseline,0,12.0,4057.4333,28.0,106.0,16.0,0.0,79.055084,30651.2,7.380077,0.37563202,0.37563202
2,Baseline,1,11.5,3143.2666,27.0,61.0,16.0,0.0,78.73672,30097.707,7.3973784,1.6850953,1.3094633
2,Baseline,2,12.0,4053.8667,20.0,86.0,16.0,106.0,78.3492,30136.656,7.432344,6.160699,4.4756036
2,Baseline,3,12.5,3315.9333,26.0,56.0,17.0,0.0,78.20744,29684.35,7.4500117,8.770006,2.6093068
2,Baseline,4,12.0,2725.0667,20.0,56.0,17.0,106.0,78.485054,28541.383,7.432344,10.7305155,1.960509
2,Baseline,5,12.0,3130.3667,11.0,101.0,17.0,0.0,78.4281,27453.537,7.326987,12.743462,2.0129464
2,Baseline,6,12.0,5937.7,25.0,91.0,18.0,0.0,78.67282,27647.303,7.309443,14.626376,1.8829149
2,Baseline,7,11.5,6468.533,21.0,106.0,18.0,105.0,78.75439,28284.2,7.2920213,17.653925,3.027549
2,Baseline,8,11.5,7069.2,17.0,51.0,18.0,0.0,78.947044,29133.887,7.380077,22.837404,5.183479
2,Baseline,9,12.0,4616.1333,13.0,56.0,18.0,102.0,79.01556,29110.71,7.380077,24.71429,1.8768857
2,Baseline,10,12.5,6474.7666,18.0,76.0,18.0,0.0,79.07884,30050.84,7.380077,28.533886,3.8195956
2,Baseline,11,11.5,4657.433,10.0,61.0,18.0,0.0,79.22778,29934.023,7.362895,28.96161,0.427724
2,Baseline,12,12.0,5759.6665,22.0,6.0,17.0,71.0,79.39625,30006.834,7.34583,30.945549,1.9839392
2,Baseline,13,11.5,2853.3667,22.0,91.0,17.0,0.0,79.37952,29136.576,7.34583,31.972694,1.0271454
2,Baseline,14,12.0,2673.7,15.0,96.0,17.0,0.0,79.12175,28195.16,7.2575383,34.45999,2.4872968
2,Baseline,15,12.5,5080.7,13.0,36.0,16.0,106.0,79.07771,28058.684,7.27472,35.82714,1.3671492
2,Baseline,16,11.0,3736.8667,22.0,101.0,16.0,106.0,78.72633,27649.88,7.2920213,37.193604,1.366464
2,Baseline,17,11.5,2924.6,19.0,41.0,16.0,88.0,78.48,27134.334,7.326987,39.12699,1.9333861
2,Baseline,18,12.0,3173.1333,20.0,101.0,16.0,0.0,78.26311,26651.701,7.344655,39.946377,0.81938374
2,Baseline,19,12.5,3897.5,23.0,56.0,16.0,106.0,78.59893,27023.117,7.309443,41.287376,1.340999
2,Baseline,20,12.0,2502.8,25.0,31.0,16.0,0.0,78.374565,26229.125,7.326987,42.40183,1.1144516
2,Baseline,21,12.0,2896.3667,24.0,41.0,16.0,94.0,78.1558,25761.812,7.344655,43.250805,0.848976
2,Baseline,22,12.0,3623.4666,11.0,91.0,16.0,0.0,78.1537,25918.805,7.344655,45.332577,2.0817719
2,Baseline,23,12.0,3741.5334,12.0,26.0,16.0,23.0,77.851425,26013.91,7.3803697,46.146587,0.814009
2,Baseline,24,12.0,3923.3667,26.0,51.0,16.0,0.0,78.07866,26329.986,7.3624487,46.65499,0.50840485
2,Baseline,25,12.0,4415.1665,13.0,31.0,16.0,106.0,78.08001,26882.748,7.3624487,48.174587,1.5195962
2,Baseline,26,12.0,2801.8333,11.0,66.0,16.0,0.0,77.92106,26345.967,7.3624487,48.800823,0.62623465
2,Baseline,27,11.5,3342.2334,27.0,51.0,16.0,106.0,77.78803,26197.104,7.3803697,51.9246,3.1237738
2,Baseline,28,12.0,2605.4666,19.0,21.0,16.0,8.0,77.79105,25573.5,7.3803697,55.12143,3.196829
2,Baseline,29,11.5,2933.8333,28.0,61.0,16.0,106.0,78.389725,25127.082,7.2092085,55.20214,0.08071317
2,Baseline,30,12.0,3351.8,15.0,96.0,16.0,0.0,78.63425,24649.334,7.1916647,59.309807,4.107666
2,Baseline,31,11.5,3548.9666,13.0,46.0,16.0,0.0,78.38024,24707.254,7.2092085,61.08945,1.7796429
2,Baseline,32,12.0,2571.6667,13.0,71.0,16.0,106.0,78.2786,24173.303,7.2268767,68.50939,7.4199443
2,Baseline,33,12.0,3144.8,13.0,81.0,16.0,106.0,78.28766,24168.531,7.2268767,69.25122,0.74182534
2,Baseline,34,11.5,3502.5667,13.0,86.0,16.0,0.0,78.134476,24532.719,7.2268767,71.51754,2.266321
2,Baseline,35,12.0,4143.7334,17.0,56.0,16.0,0.0,78.18003,25060.514,7.2268767,74.00746,2.4899232
2,Baseline,36,12.0,3076.2666,13.0,86.0,16.0,0.0,78.0579,24712.889,7.2446704,76.51794,2.510472
