seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
3,VITS,0,18.5,3847.65,28.0,106.0,13.0,0.0,78.571,23354.4,2.06154,9.66583,9.66583
3,VITS,1,18.5,65214.85,28.0,11.0,13.0,11.0,71.91088,2976.0,1.1381168,19.245186,9.579357
3,VITS,2,18.5,295536.0,28.0,11.0,13.0,11.0,73.30563,2976.0,0.07112595,42.95954,23.714354
3,VITS,3,19.0,263892.0,22.0,91.0,13.0,91.0,76.800385,24072.0,0.12156264,55.817883,12.858342
3,VITS,4,18.5,2547.95,22.0,91.0,13.0,0.0,75.187386,18608.8,2.274633,74.516495,18.698614
3,VITS,5,19.0,2878.5,12.0,51.0,12.0,51.0,72.94027,11912.0,2.8779602,85.327934,10.811437
3,VITS,6,19.0,2665.95,25.0,76.0,12.0,0.0,77.691895,16225.2,2.4293423,94.90086,9.572927
3,VITS,7,18.5,2378.05,23.0,101.0,13.0,0.0,73.588005,16142.8,2.4441428,105.45849,10.557625
3,VITS,8,18.5,63301.85,20.0,11.0,14.0,11.0,72.55809,3054.4,1.1648265,118.53324,13.074756
3,VITS,9,19.0,129636.0,21.0,46.0,14.0,46.0,74.129814,13576.0,0.6139229,128.87924,10.346
3,VITS,10,20.0,52230.0,16.0,51.0,15.0,50.0,74.320045,16392.0,1.557958,138.14507,9.2658205
3,VITS,11,19.5,61254.9,26.0,11.0,16.0,11.0,74.33329,3896.4,1.188854,144.29657,6.1514974
3,VITS,12,19.5,288864.0,21.0,21.0,16.0,21.0,73.60899,7424.0,0.083116576,158.83147,14.534891
3,VITS,13,20.0,288864.0,21.0,21.0,17.0,21.0,73.80039,7424.0,0.083116576,171.6813,12.849836
3,VITS,14,20.0,276948.0,12.0,66.0,12.0,66.0,76.45647,15368.0,0.09210018,181.55219,9.870873
3,VITS,15,19.5,295794.5,13.0,11.0,13.0,11.0,73.210144,2844.4,0.070678756,188.96191,7.40973
3,VITS,16,20.0,279636.0,16.0,51.0,13.0,51.0,73.33402,13576.0,0.101081006,204.7973,15.83539
3,VITS,17,20.0,283860.0,12.0,46.0,12.0,46.0,73.335526,10760.0,0.09264725,211.75908,6.961777
3,VITS,18,19.5,283860.0,13.0,41.0,13.0,41.0,72.73839,10760.0,0.10729933,218.61992,6.8608346
3,VITS,19,17.5,283389.6,23.0,41.0,14.0,41.0,74.447395,11220.8,0.09358531,230.14763,11.527709
3,VITS,20,18.0,168644.2,18.0,91.0,14.0,90.0,77.275696,26862.4,0.41518292,238.55241,8.404784
