seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
2,VITS,0,14.0,5213.8,28.0,106.0,20.0,0.0,80.61151,37488.8,7.4281325,3.6355326,3.6355326
2,VITS,1,14.0,6627.467,16.0,61.0,16.0,0.0,80.26032,35788.027,7.461028,6.5249057,2.889373
2,VITS,2,14.0,36086.1,10.0,21.0,10.0,21.0,79.79553,32587.943,7.407353,9.489462,2.9645562
2,VITS,3,14.0,133092.0,16.0,61.0,10.0,61.0,79.37426,30456.35,7.34583,12.1576185,2.6681566
2,VITS,4,13.5,110908.57,26.0,76.0,10.0,75.0,79.11611,28793.914,7.362895,14.570146,2.412527
2,VITS,5,14.5,109047.87,15.0,11.0,10.0,11.0,79.05068,26116.924,7.27472,16.544483,1.9743375
2,VITS,6,13.5,270948.5,18.0,106.0,10.0,106.0,78.79979,25444.83,7.174243,19.325184,2.7806997
2,VITS,7,14.0,58072.0,17.0,71.0,10.0,70.0,78.480354,24181.148,7.2092085,22.570877,3.2456932
2,VITS,8,13.5,14366.667,9.0,81.0,9.0,0.0,78.18954,23233.273,7.2268767,27.959034,5.3881574
2,VITS,9,13.5,31858.166,9.0,26.0,9.0,26.0,77.84033,21374.158,7.129066,30.153196,2.194162
2,VITS,10,14.5,178308.0,20.0,6.0,9.0,6.0,77.20746,19349.543,7.029471,35.6692,5.516005
2,VITS,11,13.5,296964.0,14.0,11.0,9.0,11.0,77.09673,17616.988,7.047921,37.417763,1.7485629
2,VITS,12,14.0,292896.0,9.0,26.0,9.0,26.0,76.7417,16328.89,6.884198,40.82086,3.4031
2,VITS,13,13.0,294240.0,10.0,21.0,9.0,21.0,76.43947,15080.001,6.921793,42.163242,1.3423798
2,VITS,14,13.5,290208.0,22.0,36.0,9.0,36.0,76.203285,14224.801,6.9408045,51.41083,9.247588
2,VITS,15,14.0,298308.0,11.0,6.0,9.0,6.0,75.75324,12915.121,6.7561398,54.999886,3.589054
2,VITS,16,14.0,273864.0,15.0,96.0,9.0,96.0,75.80446,13366.009,6.7561398,58.259514,3.2596302
2,VITS,17,14.0,273864.0,14.0,96.0,9.0,96.0,75.71849,13771.808,6.9792666,60.775764,2.5162492
2,VITS,18,14.0,281940.0,16.0,66.0,10.0,66.0,75.50593,13598.627,6.998722,63.177895,2.4021304
2,VITS,19,14.0,270965.5,25.0,106.0,10.0,106.0,75.65798,14178.364,6.998722,65.30199,2.1240952
2,VITS,20,14.0,270965.5,10.0,106.0,10.0,106.0,75.709885,14700.128,6.9792666,71.19239,5.890404
2,VITS,21,14.0,274656.0,28.0,91.0,10.0,91.0,75.83102,14919.715,6.9792666,74.08688,2.8944917
2,VITS,22,14.0,275412.0,9.0,91.0,9.0,91.0,76.02151,15066.943,6.9599614,77.995544,3.9086595
2,VITS,23,14.0,90136.164,28.0,91.0,10.0,90.0,75.81771,15199.449,6.9792666,80.67903,2.6834893
2,VITS,24,14.0,25982.0,14.0,51.0,10.0,50.0,75.73053,14601.904,6.9792666,84.44103,3.7619996
2,VITS,25,13.5,17185.166,12.0,86.0,11.0,0.0,75.476326,14884.114,7.01833,87.83933,3.3983037
2,VITS,26,14.0,5045.3667,12.0,86.0,11.0,37.0,75.62626,15003.036,6.998722,92.17697,4.337636
2,VITS,27,14.0,2685.1,12.0,61.0,12.0,0.0,75.520035,14820.973,6.998722,95.119644,2.942671
2,VITS,28,14.0,3287.7666,9.0,91.0,9.0,89.0,75.53855,14976.368,6.998722,96.77456,1.654915
2,VITS,29,13.5,37698.066,26.0,16.0,9.0,16.0,75.23071,13768.064,7.0380926,99.89174,3.1171815
2,VITS,30,14.0,130404.0,24.0,71.0,10.0,71.0,75.10449,13697.658,7.0380926,102.921234,3.0294988
2,VITS,31,15.0,139841.8,15.0,6.0,10.0,6.0,74.80071,12440.692,6.8549666,105.14061,2.219374
2,VITS,32,14.0,272352.0,20.0,91.0,11.0,91.0,75.013054,13039.823,6.8348866,106.96866,1.8280507
2,VITS,33,14.0,213160.0,26.0,6.0,12.0,6.0,74.90914,11860.161,6.8348866,109.24581,2.2771552
