seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
2,VITS,0,15.5,2451.4,28.0,106.0,19.0,0.0,80.06557,17847.2,6.7845197,0.23895517,0.23895517
2,VITS,1,14.5,2095.8333,28.0,106.0,19.0,106.0,79.63352,17704.268,6.8180776,0.52524793,0.28629273
2,VITS,2,16.0,2755.7666,24.0,106.0,19.0,0.0,79.362724,17916.746,6.8350267,0.54327685,0.018028889
2,VITS,3,16.0,2786.0334,26.0,76.0,19.0,71.0,79.37026,18192.54,6.8350267,2.4329624,1.8896855
2,VITS,4,16.0,3847.9666,26.0,76.0,19.0,0.0,78.990685,19132.324,6.8692737,2.4776835,0.044721164
2,VITS,5,15.5,3760.9,26.0,76.0,19.0,0.0,78.74504,19817.172,7.0407176,3.0593224,0.58163875
2,VITS,6,15.5,3158.0,28.0,106.0,19.0,65.0,78.91463,20273.135,7.0234165,3.3561182,0.29679576
2,VITS,7,16.5,2149.3,28.0,106.0,19.0,0.0,78.62746,19913.475,7.0581393,3.5591989,0.20308055
2,VITS,8,15.5,2604.4666,26.0,76.0,19.0,73.0,78.3445,19969.967,7.075683,4.083473,0.5242744
2,VITS,9,16.0,15610.733,21.0,21.0,19.0,20.0,78.12834,18819.424,6.9392085,4.682801,0.59932774
2,VITS,10,16.0,3564.7,26.0,76.0,19.0,0.0,77.93467,19340.654,6.957002,4.97441,0.29160944
2,VITS,11,16.0,3499.0,26.0,76.0,19.0,0.0,77.987976,19800.695,7.1111445,5.15908,0.18467017
2,VITS,12,16.0,3474.7,26.0,76.0,19.0,0.0,77.63627,20495.826,7.1471167,5.3881345,0.22905438
2,VITS,13,16.0,3603.4,26.0,76.0,19.0,0.0,77.64139,20966.99,7.1471167,5.6772428,0.28910834
2,VITS,14,16.0,3182.0667,12.0,91.0,12.0,91.0,77.70274,20407.652,7.129066,6.0038652,0.32662246
2,VITS,15,16.0,2403.8667,26.0,76.0,12.0,0.0,77.615814,20037.686,7.1471167,6.1581373,0.154272
2,VITS,16,15.5,2858.7334,20.0,106.0,12.0,105.0,77.5572,20071.037,7.1471167,6.2871256,0.12898834
2,VITS,17,16.0,4402.7,28.0,106.0,12.0,106.0,77.594864,20311.693,7.1471167,6.484807,0.1976815
2,VITS,18,16.0,2706.7334,26.0,76.0,13.0,71.0,77.362076,19912.15,7.1652985,6.5587435,0.073936485
2,VITS,19,16.0,2718.2334,26.0,76.0,13.0,76.0,77.14387,19559.443,7.183614,6.6183805,0.059636876
2,VITS,20,16.0,3053.7,26.0,76.0,14.0,75.0,76.90013,19300.459,7.047921,6.6640835,0.045702863
2,VITS,21,15.5,3217.9666,26.0,76.0,14.0,76.0,76.79421,19503.586,7.220651,6.9371104,0.2730271
2,VITS,22,16.0,7671.4,26.0,36.0,15.0,36.0,76.44157,18710.295,7.104103,7.4225087,0.48539814
2,VITS,23,16.0,3154.0,26.0,76.0,16.0,0.0,77.04864,18968.172,7.047921,7.4827027,0.060194086
2,VITS,24,15.5,4425.3,26.0,76.0,16.0,0.0,77.36249,19625.273,7.1652985,7.8555446,0.37284186
2,VITS,25,15.5,2728.0667,26.0,36.0,17.0,30.0,77.0366,18847.467,7.047921,8.349995,0.49444968
2,VITS,26,15.5,2292.4666,24.0,61.0,17.0,0.0,77.01348,18365.36,7.047921,9.779666,1.4296714
2,VITS,27,16.0,2879.9,28.0,106.0,18.0,0.0,77.07507,18786.904,7.047921,9.881512,0.101845816
2,VITS,28,16.0,3016.1667,26.0,76.0,19.0,0.0,77.195786,19026.96,7.029471,10.1191435,0.2376322
2,VITS,29,16.0,3266.3667,26.0,76.0,19.0,0.0,76.644226,19639.037,7.239378,10.229124,0.10998011
2,VITS,30,16.5,3915.3333,26.0,76.0,20.0,0.0,76.66329,20439.373,7.239378,10.260359,0.031234737
2,VITS,31,16.0,2598.9666,19.0,51.0,19.0,0.0,76.47887,20138.637,7.258246,10.584054,0.32369512
2,VITS,32,15.5,3593.3667,26.0,76.0,19.0,0.0,76.550415,20672.959,7.239378,10.869492,0.2854371
2,VITS,33,15.5,3294.8667,24.0,106.0,20.0,0.0,76.785576,21237.957,7.220651,10.999105,0.1296142
2,VITS,34,15.5,2494.0334,17.0,36.0,17.0,0.0,76.51993,20358.268,7.239378,12.204926,1.2058201
2,VITS,35,16.0,2888.0334,15.0,71.0,15.0,0.0,76.43946,19882.041,7.258246,12.923795,0.7188696
2,VITS,36,16.0,3744.0334,26.0,76.0,15.0,0.0,76.31277,20241.996,7.258246,13.246248,0.32245308
2,VITS,37,16.0,2328.8333,19.0,51.0,16.0,44.0,76.1595,19899.21,7.2772574,13.4418955,0.1956472
2,VITS,38,16.0,3187.1667,26.0,76.0,17.0,0.0,76.01533,20234.516,7.296415,13.583931,0.14203578
2,VITS,39,17.0,2642.5667,26.0,76.0,17.0,0.0,76.10588,20131.57,7.2772574,13.741917,0.15798526
2,VITS,40,17.0,3458.5334,26.0,76.0,18.0,0.0,76.54558,20552.254,7.239378,13.781813,0.039896015
2,VITS,41,16.5,4103.9,26.0,76.0,18.0,0.0,76.16156,20970.521,7.2772574,13.9378605,0.15604787
2,VITS,42,17.0,2600.8,26.0,76.0,19.0,0.0,76.220474,20796.537,7.2772574,14.143661,0.20579962
2,VITS,43,18.5,3922.1,19.0,51.0,19.0,0.0,76.17964,20510.057,7.2772574,14.24112,0.09745937
2,VITS,44,19.5,42716.832,12.0,11.0,12.0,11.0,76.045044,18718.41,7.142272,20.553658,6.312537
2,VITS,45,17.0,131556.0,11.0,61.0,11.0,61.0,76.00877,18076.17,7.142272,24.000864,3.4472065
2,VITS,46,16.5,134244.0,19.0,51.0,11.0,51.0,76.07123,17318.953,7.142272,24.311815,0.31095177
2,VITS,47,16.5,89988.734,19.0,51.0,12.0,50.0,76.10568,16765.457,7.1231146,24.68518,0.37336573
2,VITS,48,17.0,89283.664,19.0,51.0,13.0,50.0,76.0423,16335.578,6.9599614,24.881996,0.19681637
2,VITS,49,17.0,56961.0,19.0,51.0,13.0,50.0,75.86439,16008.421,6.9792666,25.294386,0.41238934
2,VITS,50,16.5,6407.033,19.0,51.0,14.0,51.0,75.98603,15915.365,6.9599614,25.90795,0.61356443
2,VITS,51,17.0,2233.5,26.0,76.0,14.0,0.0,75.785675,15881.162,6.9792666,26.04228,0.13433032
2,VITS,52,17.0,2802.1,19.0,51.0,15.0,9.0,75.604805,15806.806,6.998722,26.33942,0.29714024
2,VITS,53,16.5,2034.1333,10.0,91.0,10.0,23.0,75.9937,15812.151,6.9599614,26.907858,0.56843704
2,VITS,54,17.0,3383.2334,10.0,91.0,10.0,91.0,75.89821,15766.243,6.9792666,27.018366,0.11050849
2,VITS,55,17.0,3245.1333,10.0,91.0,10.0,91.0,75.94169,15874.979,6.9599614,27.292816,0.27445072
2,VITS,56,17.0,14053.8,19.0,51.0,10.0,50.0,76.100845,15209.881,6.9408045,27.54297,0.25015467
2,VITS,57,17.0,6298.4,10.0,91.0,10.0,91.0,76.29194,15336.253,6.9408045,27.779682,0.23671073
2,VITS,58,16.5,19155.232,12.0,41.0,11.0,40.0,76.159355,14570.628,6.9408045,28.435244,0.6555607
2,VITS,59,16.5,65188.0,12.0,41.0,11.0,40.0,76.10761,13919.965,6.9408045,28.84003,0.40478724
2,VITS,60,17.0,64314.832,26.0,76.0,12.0,75.0,76.17071,14270.368,6.9408045,28.919512,0.07948083
2,VITS,61,17.0,3579.8667,26.0,76.0,12.0,0.0,76.22678,14484.771,6.9408045,29.11947,0.19995898
2,VITS,62,16.5,2782.5334,26.0,76.0,13.0,0.0,76.059135,14437.895,6.9599614,29.19678,0.07730859
2,VITS,63,16.5,2664.0334,19.0,51.0,14.0,46.0,76.04003,14332.479,6.9599614,29.335321,0.13854305
2,VITS,64,17.0,3125.4,26.0,76.0,14.0,76.0,75.88987,14831.978,6.9792666,29.617783,0.2824617
2,VITS,65,17.0,3194.5334,26.0,76.0,15.0,58.0,75.95111,15517.18,6.9599614,29.79383,0.17604868
2,VITS,66,16.5,2411.3667,19.0,51.0,15.0,51.0,76.1262,15359.035,6.9408045,30.007912,0.21408004
2,VITS,67,16.5,2622.1333,26.0,76.0,16.0,0.0,75.99221,15788.331,6.9599614,30.104052,0.09614032
2,VITS,68,17.0,3743.2666,27.0,96.0,17.0,0.0,76.18343,16881.045,7.1231146,30.83848,0.7344282
2,VITS,69,17.0,2911.0334,27.0,96.0,17.0,0.0,76.098724,16907.553,7.142272,30.986244,0.14776427
2,VITS,70,17.0,3325.2666,27.0,96.0,18.0,0.0,75.936455,17818.13,7.142272,31.310282,0.32403666
2,VITS,71,17.0,3562.7,19.0,51.0,18.0,0.0,75.688034,17833.225,7.181032,31.365974,0.05569341
2,VITS,72,17.0,3002.2334,27.0,96.0,19.0,0.0,76.00967,18375.023,7.142272,31.464422,0.09844834
2,VITS,73,17.0,5764.933,27.0,96.0,19.0,0.0,75.87204,20434.055,7.3157196,31.622015,0.15759295
2,VITS,74,16.5,2469.3333,19.0,51.0,19.0,0.0,76.00846,19938.756,7.296415,31.789051,0.16703683
2,VITS,75,16.5,3906.5667,26.0,76.0,20.0,0.0,76.20417,20672.773,7.2772574,31.863756,0.07470565
2,VITS,76,16.5,2154.2666,19.0,51.0,19.0,0.0,76.27256,20161.176,7.2772574,31.955528,0.09177213
2,VITS,77,17.0,2634.0,12.0,91.0,12.0,45.0,76.00969,19843.404,7.296415,31.95703,0.0015012621
2,VITS,78,16.5,2839.1,19.0,51.0,13.0,46.0,75.761345,19083.545,7.161577,31.97057,0.013540448
2,VITS,79,17.0,4004.2,19.0,51.0,13.0,51.0,75.660095,18489.27,7.181032,31.98817,0.017601706
2,VITS,80,17.0,5299.3667,19.0,51.0,14.0,51.0,75.876,18125.09,7.161577,32.02975,0.041580856
2,VITS,81,17.0,3192.7666,19.0,51.0,14.0,0.0,75.79102,17813.541,7.161577,32.088882,0.05913323
2,VITS,82,16.5,3762.0334,27.0,96.0,15.0,0.0,75.97879,18429.146,7.142272,32.238808,0.14992613
