PkgWatt
82.33
83.66
83.16
83.50
81.87
83.42
83.10
83.91
82.56
83.04
82.79
83.22
83.52
83.61
83.02
84.47
83.30
83.39
82.39
83.18
82.58
74.39
76.96
77.29
76.98
76.08
77.86
76.97
77.74
76.42
77.96
77.46
77.78
78.57
77.69
77.19
78.47
80.09
79.38
79.96
79.75
81.56
79.49
78.76
79.57
79.63
77.49
76.80
76.04
77.51
133.58
93.49
78.07
79.18
78.99
79.60
79.16
78.17
78.59
80.53
80.44
80.95
79.58
82.37
80.99
80.59
80.87
82.97
81.45
111.69
99.33
82.03
81.49
82.07
81.58
79.26
78.11
78.06
79.35
79.39
80.26
77.79
78.95
78.16
79.94
78.30
76.60
77.32
76.53
77.45
78.40
79.73
79.20
80.78
80.27
79.38
77.54
76.18
75.85
76.59
77.47
77.50
76.57
74.82
76.15
75.73
76.79
74.99
76.70
75.59
76.40
76.42
77.20
77.56
78.09
77.43
76.52
76.41
76.71
74.49
76.03
75.89
76.23
78.18
76.91
76.33
77.30
76.93
74.57
77.21
75.93
78.32
76.29
77.32
76.04
74.87
77.28
76.87
75.73
73.35
76.95
76.05
78.27
75.96
77.89
76.09
76.65
75.70
77.73
76.31
76.56
76.42
76.36
77.04
76.40
75.16
76.72
76.80
76.30
76.46
77.23
76.88
75.28
77.25
75.06
76.67
77.40
76.71
75.24
75.45
77.95
77.13
75.85
76.71
76.88
76.76
76.21
76.99
76.68
76.21
76.03
77.25
76.13
77.95
75.98
77.15
76.20
77.47
75.90
77.72
77.02
76.36
74.40
77.48
75.92
76.69
77.68
75.81
76.72
75.52
79.30
76.85
79.64
77.98
76.76
77.43
76.05
77.64
78.12
77.81
78.29
77.14
77.20
78.19
79.19
78.17
78.10
79.02
78.30
77.29
77.01
78.68
77.59
77.91
77.02
79.35
76.72
77.92
77.28
78.22
76.87
78.72
78.06
77.13
75.81
78.94
78.07
77.97
77.25
76.55
77.38
78.56
76.52
77.31
77.24
77.96
77.27
76.24
76.19
77.77
78.33
77.48
78.42
76.74
76.97
77.62
77.41
76.02
77.74
77.41
76.02
77.86
77.85
77.14
77.53
76.99
77.22
76.40
76.95
76.62
76.19
78.72
76.93
78.96
76.72
77.56
76.68
76.55
78.91
77.82
77.52
77.08
77.56
76.85
78.54
77.18
78.55
75.82
77.40
76.38
78.13
77.65
76.82
78.74
76.54
77.96
77.74
77.64
76.99
76.75
76.64
77.43
77.31
77.32
77.39
78.39
75.84
78.36
78.34
77.82
76.84
77.74
77.26
76.55
77.05
77.92
78.05
75.80
76.86
77.17
78.04
76.10
78.48
76.48
76.39
79.17
77.60
77.97
77.61
77.05
77.35
77.10
77.54
76.32
77.28
77.38
77.44
78.42
76.10
77.74
78.14
77.29
77.71
76.55
77.86
77.79
77.51
76.79
77.29
77.80
77.54
79.84
77.92
77.28
77.72
77.17
76.55
76.86
77.14
77.78
77.98
77.22
77.04
77.04
77.19
77.20
76.71
78.21
77.21
76.82
76.68
78.04
76.41
77.92
76.82
77.87
77.83
77.58
77.44
76.89
77.71
77.94
76.65
77.72
76.88
77.10
77.72
76.38
77.92
77.44
76.76
77.54
78.90
77.31
76.98
77.89
77.78
76.93
77.76
77.60
77.25
77.84
76.60
78.50
77.51
77.96
77.94
77.15
78.43
77.00
78.42
77.01
76.60
76.10
77.96
77.71
77.69
77.56
78.03
77.83
76.74
78.01
77.41
76.16
77.16
78.62
77.04
76.35
77.90
77.03
77.48
77.24
77.84
77.36
77.19
77.46
78.33
77.85
77.73
76.61
77.93
76.66
77.21
76.11
77.56
77.87
77.77
76.75
77.86
77.65
75.81
76.23
80.46
77.95
76.17
77.41
77.79
76.57
77.00
78.42
77.41
77.69
77.00
77.19
76.02
78.33
77.23
77.46
77.71
76.78
77.32
75.86
77.96
76.90
77.81
76.22
77.78
76.60
76.40
77.03
77.95
77.60
77.28
77.15
79.64
77.51
75.86
77.24
76.70
78.07
77.11
77.22
76.95
77.37
77.67
77.06
76.65
78.23
78.23
77.51
78.17
77.12
77.17
78.72
77.65
75.87
77.91
77.05
76.92
77.82
76.76
77.74
77.77
76.98
76.86
77.22
78.19
76.78
77.09
78.62
77.19
77.37
76.37
77.20
76.81
77.45
77.96
77.93
77.78
76.75
76.38
77.24
78.38
75.52
78.77
78.67
77.18
77.04
77.34
77.08
77.67
76.67
77.23
76.65
78.98
76.57
77.95
77.07
77.97
77.84
79.30
75.99
77.77
78.36
76.72
77.76
77.60
75.47
77.34
78.60
76.35
78.41
77.28
76.79
77.04
77.00
77.25
77.08
77.76
77.17
77.45
77.88
77.41
78.16
76.91
77.10
77.78
76.50
79.56
76.54
77.87
77.05
76.90
76.88
76.95
77.02
77.41
77.16
76.91
77.98
76.45
77.72
76.91
76.97
78.18
78.10
77.59
76.21
76.70
76.89
78.53
76.26
76.05
78.76
77.23
77.85
77.46
76.22
77.00
77.11
78.65
75.87
77.10
76.68
76.82
77.57
78.05
76.40
77.86
78.13
77.18
76.39
78.24
79.82
76.16
77.09
76.43
76.93
77.65
76.71
77.09
77.02
77.75
78.25
76.84
77.59
76.43
77.30
77.59
77.17
77.21
77.10
76.11
77.39
77.18
77.06
77.32
76.73
78.27
76.87
77.27
78.23
77.32
76.99
77.15
77.34
75.82
77.28
78.49
76.71
76.81
77.20
76.68
76.60
78.00
77.99
76.98
76.85
77.62
77.56
77.10
77.61
76.52
76.75
76.88
77.29
77.04
77.15
79.34
77.65
77.91
76.92
77.13
77.07
77.40
77.44
76.53
76.28
77.87
77.16
77.20
77.66
77.60
77.21
76.05
78.24
76.59
75.56
78.43
78.27
77.65
76.64
77.72
75.57
77.96
77.64
77.20
77.63
76.97
76.63
78.12
76.13
78.35
78.54
78.01
77.86
78.20
77.22
77.17
77.93
77.89
77.35
77.26
77.67
76.39
76.80
77.27
77.50
77.41
77.56
76.02
77.34
77.22
76.16
77.50
76.96
76.91
76.89
77.08
78.23
77.30
77.66
76.82
78.95
77.16
77.00
77.55
77.78
77.67
78.69
76.66
77.39
76.37
77.69
77.55
76.89
77.61
76.61
79.37
76.70
76.95
78.14
77.46
79.25
77.22
77.56
76.62
77.41
77.09
77.18
76.91
77.45
77.41
75.81
78.29
77.49
77.86
78.76
76.95
78.96
77.40
77.27
77.40
76.75
75.68
78.16
76.44
78.77
77.71
77.02
77.43
77.18
77.20
78.00
76.50
77.63
77.55
76.94
77.12
77.64
77.14
77.45
76.81
77.80
75.66
77.04
77.76
76.56
78.44
76.43
77.43
76.27
78.55
77.97
78.00
76.89
77.38
76.66
77.53
77.29
76.55
77.18
77.32
78.16
77.31
78.27
76.80
76.00
76.60
78.74
77.48
76.99
76.75
76.43
76.07
76.98
78.87
77.98
76.74
78.33
76.91
77.62
78.21
77.50
76.35
77.39
77.67
78.58
76.83
76.41
77.46
76.95
76.88
77.60
77.49
77.85
77.70
76.58
78.05
77.11
77.46
76.88
76.97
77.21
78.14
78.87
76.27
76.71
76.34
76.98
77.20
78.15
77.76
76.25
76.83
76.76
77.41
77.13
77.12
76.31
78.80
78.39
78.04
77.38
77.40
77.52
78.66
77.07
79.38
78.55
77.63
75.92
77.36
76.60
76.03
76.63
76.94
76.78
77.11
76.89
