seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
2,Baseline,0,20.0,3928.0,28.0,106.0,24.0,0.0,79.059456,31918.4,1.6858143,10.04335,10.04335
2,Baseline,1,20.0,5353.15,19.0,91.0,25.0,0.0,74.4295,43354.8,1.4184685,20.234732,10.191381
2,Baseline,2,19.5,5012.35,16.0,86.0,25.0,0.0,75.037506,40619.2,1.470222,28.353401,8.11867
2,Baseline,3,20.0,4608.35,15.0,11.0,26.0,67.0,76.58891,37223.2,1.5593333,36.37341,8.020007
2,Baseline,4,19.5,3577.5,28.0,66.0,26.0,0.0,75.50452,29117.6,1.8072997,49.806065,13.432655
2,Baseline,5,20.0,5935.6,9.0,81.0,27.0,0.0,77.221794,41273.2,1.460256,57.17877,7.372702
2,Baseline,6,20.0,6548.6,21.0,16.0,27.0,0.0,75.98856,42687.2,1.4501988,66.81968,9.640911
2,Baseline,7,19.5,5440.55,14.0,91.0,28.0,0.0,76.31061,41645.6,1.4521394,76.97294,10.153257
2,Baseline,8,19.5,6674.2,19.0,101.0,28.0,106.0,79.64636,47928.4,1.2886128,84.278465,7.3055253
2,Baseline,9,19.5,4769.65,17.0,86.0,28.0,0.0,78.50586,31364.0,1.7484239,90.30319,6.0247264
2,Baseline,10,20.0,4245.85,15.0,91.0,28.0,22.0,79.96738,32093.2,1.6897899,98.08465,7.781459
2,Baseline,11,19.5,8663.65,20.0,61.0,28.0,0.0,78.54141,69806.4,0.90265435,109.742836,11.658186
2,Baseline,12,20.5,5207.35,13.0,6.0,28.0,0.0,78.922485,37843.2,1.5423079,117.14315,7.4003124
2,Baseline,13,20.0,6683.1,27.0,91.0,28.0,106.0,78.97089,51600.4,1.2178489,126.56643,9.423278
2,Baseline,14,19.5,4827.5,23.0,101.0,28.0,13.0,80.07927,36898.4,1.5466962,140.35158,13.785154
2,Baseline,15,21.5,4833.95,15.0,6.0,28.0,0.0,79.2854,31605.2,1.7272402,146.53426,6.182671
2,Baseline,16,19.0,4719.3,18.0,6.0,28.0,0.0,77.5997,37654.4,1.5348144,155.70209,9.167835
2,Baseline,17,20.0,4444.15,9.0,91.0,28.0,0.0,76.1491,32233.2,1.7200545,162.62505,6.922965
2,Baseline,18,20.5,5602.35,28.0,91.0,28.0,20.0,76.837616,41951.6,1.4475473,173.37779,10.75274
2,Baseline,19,20.0,5473.2,13.0,51.0,28.0,106.0,77.535774,37983.6,1.5451881,182.58336,9.205562
2,Baseline,20,20.0,5245.8,19.0,61.0,28.0,60.0,78.948654,40224.4,1.4728395,192.58313,9.999773
2,Baseline,21,20.0,8813.8,25.0,81.0,28.0,0.0,80.1999,61524.8,1.0362126,202.58495,10.0018215
2,Baseline,22,19.5,6328.2,21.0,61.0,28.0,87.0,77.836784,47914.8,1.2960237,214.23343,11.648478
2,Baseline,23,18.0,7617.35,18.0,56.0,28.0,93.0,79.94955,58065.2,1.084177,224.7487,10.51528
2,Baseline,24,17.5,5877.55,14.0,71.0,27.0,0.0,79.374664,39701.6,1.4898534,231.9638,7.215101
2,Baseline,25,18.0,3684.05,18.0,91.0,27.0,0.0,78.1384,29202.4,1.7934349,241.39436,9.430558
2,Baseline,26,18.0,6466.35,14.0,81.0,26.0,106.0,80.219635,48116.0,1.279703,250.8434,9.449037
2,Baseline,27,18.5,5342.85,16.0,101.0,26.0,106.0,77.5894,40669.6,1.4625286,259.89017,9.046781
2,Baseline,28,18.0,6687.05,19.0,86.0,25.0,0.0,80.008896,49095.6,1.2609588,268.61154,8.721389
2,Baseline,29,18.0,6929.4,23.0,96.0,25.0,28.0,76.89056,48858.4,1.3002906,275.99124,7.3797126
2,Baseline,30,18.0,6321.0,18.0,6.0,24.0,0.0,77.26658,35396.4,1.6539668,285.25278,9.261544
2,Baseline,31,17.5,5865.3,17.0,46.0,24.0,0.0,81.67718,47383.6,1.2706842,292.71527,7.4624825
2,Baseline,32,18.0,5142.3,24.0,16.0,23.0,104.0,77.51856,40098.8,1.4737962,303.0675,10.352242
2,Baseline,33,18.0,4314.4,24.0,106.0,23.0,88.0,77.458244,34780.0,1.6141121,311.61194,8.544436
2,Baseline,34,18.5,4534.9,23.0,11.0,23.0,0.0,73.90238,36737.2,1.586897,320.40182,8.789898
2,Baseline,35,17.0,4213.5,13.0,61.0,23.0,0.0,74.277885,34015.6,1.6654359,326.86295,6.4611187
2,Baseline,36,17.5,3375.05,14.0,41.0,23.0,0.0,74.047585,27286.4,1.8885504,334.31622,7.4532733
2,Baseline,37,19.5,5080.05,14.0,21.0,23.0,0.0,73.455124,41080.0,1.4735671,343.14532,8.829095
2,Baseline,38,20.0,5055.25,26.0,101.0,23.0,31.0,72.28191,40520.4,1.503245,351.11823,7.9729
2,Baseline,39,20.0,4618.2,17.0,11.0,23.0,0.0,74.96099,37037.6,1.579845,363.7428,12.624565
2,Baseline,40,19.0,5533.1,10.0,91.0,23.0,0.0,76.52781,44486.4,1.3785962,371.07285,7.330039
2,Baseline,41,19.5,2881.3,15.0,76.0,23.0,49.0,76.77079,22591.6,2.0686908,376.07043,4.99758
2,Baseline,42,19.5,4040.35,22.0,86.0,23.0,81.0,76.6038,32632.8,1.692892,382.27017,6.1997447
2,Baseline,43,20.5,4103.1,28.0,71.0,23.0,0.0,75.36499,33114.8,1.6782005,389.161,6.890844
2,Baseline,44,20.0,2884.7,27.0,101.0,23.0,0.0,75.362854,23456.4,2.0260665,398.42847,9.267468
