seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
0,Baseline,0,18.0,4936.2,28.0,106.0,26.0,0.0,81.225105,38926.0,1.4739499,2.3806458,2.3806458
0,Baseline,1,19.0,9199.7,14.0,36.0,26.0,106.0,80.300545,55722.8,1.159784,6.6721587,4.291513
0,Baseline,2,20.0,7199.2,12.0,26.0,26.0,106.0,79.514435,54068.0,1.1591889,13.276085,6.6039267
0,Baseline,3,20.0,4541.75,27.0,91.0,26.0,0.0,77.47024,36736.8,1.558077,20.309465,7.0333805
0,Baseline,4,20.0,2247.8,27.0,6.0,26.0,16.0,78.7568,18240.8,2.2655056,28.138401,7.8289356
0,Baseline,5,19.0,3275.6,20.0,16.0,26.0,0.0,76.27051,26583.2,1.8998817,33.097477,4.9590774
0,Baseline,6,19.5,2124.95,14.0,96.0,26.0,13.0,74.60228,17409.6,2.340184,43.29715,10.199671
0,Baseline,7,19.5,2293.9,19.0,66.0,26.0,0.0,75.007484,18774.0,2.2498493,48.974174,5.677025
0,Baseline,8,19.5,2875.3,9.0,66.0,26.0,98.0,74.64521,23512.0,2.0374491,55.942154,6.967978
0,Baseline,9,20.0,2459.4,10.0,31.0,26.0,10.0,77.5087,20108.0,2.1662621,63.981663,8.03951
0,Baseline,10,20.5,3346.5,9.0,81.0,26.0,0.0,73.273026,27257.6,1.8885261,70.827515,6.8458557
0,Baseline,11,20.0,2427.4,22.0,21.0,26.0,0.0,75.23758,19856.0,2.1932998,76.38179,5.554277
0,Baseline,12,20.0,2127.35,27.0,91.0,26.0,0.0,72.59294,17398.8,2.3556113,82.7458,6.3640084
0,Baseline,13,20.0,3715.4,28.0,101.0,27.0,26.0,75.223915,30112.0,1.7739078,89.777245,7.031451
0,Baseline,14,20.0,6148.45,23.0,61.0,27.0,106.0,78.47789,45753.6,1.3454915,97.40697,7.6297226
0,Baseline,15,20.0,7447.25,22.0,26.0,27.0,0.0,77.31026,51583.2,1.232766,105.3787,7.971735
0,Baseline,16,20.0,8049.3,21.0,11.0,27.0,0.0,76.177414,52456.0,1.2390444,114.09053,8.711831
0,Baseline,17,18.0,5020.45,19.0,66.0,27.0,105.0,76.67678,34044.4,1.6745864,122.61711,8.526582
0,Baseline,18,18.0,4740.9,14.0,41.0,27.0,0.0,83.00675,36786.4,1.5193702,125.532616,2.9155033
0,Baseline,19,18.0,6210.3,24.0,51.0,27.0,0.0,79.82136,49170.4,1.2496513,128.238,2.7053864
0,Baseline,20,18.0,7622.15,12.0,46.0,27.0,0.0,79.980675,50200.8,1.2537384,133.5215,5.283493
0,Baseline,21,17.5,5000.1,22.0,6.0,27.0,0.0,81.09275,36528.0,1.5489483,136.33386,2.8123574
0,Baseline,22,18.0,6776.45,26.0,56.0,27.0,7.0,77.84139,49846.4,1.2595457,140.04146,3.7076004
0,Baseline,23,19.5,5166.1,21.0,76.0,27.0,0.0,79.484024,39303.2,1.4830862,142.66916,2.6276956
0,Baseline,24,17.5,6121.7,12.0,86.0,27.0,106.0,76.9696,42609.2,1.4420657,152.28587,9.616717
0,Baseline,25,18.0,7597.7,18.0,96.0,27.0,0.0,77.46153,61405.6,1.0340965,155.2318,2.9459283
0,Baseline,26,18.5,5209.7,18.0,16.0,27.0,105.0,78.41078,42464.0,1.409893,158.12166,2.8898673
0,Baseline,27,18.0,7775.9,25.0,61.0,27.0,0.0,79.098785,61642.8,1.0180396,166.20503,8.083378
0,Baseline,28,18.0,6142.6,25.0,6.0,26.0,21.0,80.69673,45234.0,1.3442787,169.38979,3.1847558
0,Baseline,29,19.0,6626.5,25.0,21.0,26.0,13.0,80.28747,50503.6,1.2270873,173.40327,4.0134826
0,Baseline,30,17.5,7999.85,15.0,81.0,25.0,0.0,80.632454,42213.2,1.4712294,182.21176,8.808489
0,Baseline,31,20.0,4569.9,24.0,66.0,25.0,15.0,79.309586,28969.6,1.8208257,185.22893,3.0171688
0,Baseline,32,20.0,3248.45,11.0,31.0,24.0,0.0,76.31092,26161.6,1.9169784,196.56676,11.337827
0,Baseline,33,20.0,2850.8,26.0,96.0,24.0,100.0,75.11217,23067.6,2.0435462,203.92244,7.355675
0,Baseline,34,20.0,3085.85,19.0,41.0,24.0,0.0,75.35061,25045.6,1.9600495,210.63164,6.709202
0,Baseline,35,19.5,2971.35,10.0,86.0,24.0,0.0,76.023926,24008.8,2.0032883,217.12108,6.489439
0,Baseline,36,20.0,2614.25,27.0,66.0,24.0,54.0,74.41681,21191.6,2.1433809,224.72217,7.6010895
0,Baseline,37,20.0,2999.15,26.0,61.0,24.0,6.0,76.553925,24360.8,1.9880451,232.04779,7.325622
0,Baseline,38,20.5,3730.6,25.0,11.0,24.0,0.0,73.37592,30056.0,1.7911239,240.60172,8.553931
