seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
5,VITS,0,13.5,3078.0334,28.0,106.0,19.0,0.0,80.03771,21458.934,6.9386625,3.7707253,3.7707253
5,VITS,1,13.5,3389.3333,24.0,56.0,19.0,56.0,79.84555,21118.586,6.955385,8.503667,4.7329416
5,VITS,2,14.5,14834.833,21.0,21.0,19.0,20.0,79.54679,19852.328,6.97222,11.007584,2.503917
5,VITS,3,13.5,83837.0,18.0,6.0,18.0,6.0,78.68906,18095.096,6.9039965,14.044858,3.0372744
5,VITS,4,13.5,69725.57,20.0,106.0,18.0,0.0,80.00015,20039.691,6.9386625,18.654701,4.6098433
5,VITS,5,13.5,44987.8,24.0,6.0,18.0,6.0,79.35225,18263.723,6.8350267,20.543564,1.8888618
5,VITS,6,13.5,79174.93,23.0,66.0,18.0,65.0,79.32727,18894.951,6.8350267,24.00274,3.4591773
5,VITS,7,14.0,32412.4,9.0,31.0,9.0,30.0,78.999275,17555.855,6.8692737,28.37976,4.3770204
5,VITS,8,14.0,86921.0,28.0,76.0,10.0,75.0,78.43839,17183.47,6.9215403,32.08474,3.7049778
5,VITS,9,14.0,10475.2,10.0,101.0,10.0,94.0,78.08137,17192.562,6.957002,36.49619,4.41145
5,VITS,10,14.0,2701.8667,26.0,61.0,11.0,0.0,77.87998,16685.814,6.974923,38.248264,1.7520741
5,VITS,11,14.0,32647.934,15.0,26.0,11.0,26.0,77.44029,15532.6455,6.8288455,44.295403,6.0471396
5,VITS,12,13.5,128850.63,14.0,16.0,12.0,16.0,77.20987,14354.581,6.8471603,45.953564,1.6581612
5,VITS,13,14.0,276553.94,18.0,66.0,13.0,66.0,77.159935,14510.749,6.8471603,50.193436,4.239874
5,VITS,14,14.0,89609.0,19.0,46.0,13.0,46.0,77.08129,14263.675,6.8656106,51.006104,0.81266826
5,VITS,15,14.0,11034.3,24.0,106.0,14.0,43.0,77.048584,15062.96,6.8656106,54.64272,3.6366153
5,VITS,16,14.0,32570.3,28.0,16.0,14.0,16.0,76.72343,14020.878,6.884198,57.583603,2.9408827
5,VITS,17,14.0,15675.2,23.0,106.0,15.0,106.0,76.94434,15388.123,6.8656106,61.24279,3.6591868
5,VITS,18,13.5,3377.2666,21.0,101.0,16.0,0.0,76.68359,16179.577,6.902925,63.439125,2.1963356
5,VITS,19,13.5,2712.3333,10.0,96.0,10.0,94.0,76.85952,15969.406,6.884198,65.4792,2.04008
5,VITS,20,14.0,3700.0,15.0,76.0,11.0,75.0,76.397514,15675.293,6.921793,67.18429,1.7050822
5,VITS,21,13.5,3480.5667,14.0,96.0,11.0,0.0,76.35814,15757.604,6.921793,73.07622,5.8919315
5,VITS,22,14.0,49881.367,27.0,6.0,12.0,6.0,76.26034,14323.443,6.9408045,73.83735,0.7611291
5,VITS,23,14.0,94676.57,18.0,106.0,13.0,105.0,76.44488,15400.059,6.921793,78.38469,4.5473413
5,VITS,24,15.0,3108.7,27.0,86.0,13.0,86.0,76.43565,15801.306,6.921793,80.54016,2.1554682
5,VITS,25,13.5,2649.1,17.0,81.0,14.0,10.0,76.741684,15866.643,6.884198,83.50124,2.9610853
5,VITS,26,14.0,3560.0667,15.0,106.0,14.0,0.0,76.66801,16827.125,7.085235,83.69146,0.19021785
5,VITS,27,14.0,3599.8,24.0,96.0,15.0,86.0,76.68652,17849.398,7.085235,87.36458,3.673121
5,VITS,28,14.5,1961.6333,13.0,51.0,13.0,51.0,76.69546,17403.26,7.085235,88.477936,1.1133608
5,VITS,29,14.0,2085.9666,23.0,51.0,13.0,0.0,76.5947,17001.732,7.085235,91.24076,2.7628217
5,VITS,30,13.5,2963.1667,16.0,51.0,14.0,51.0,76.46398,16683.906,7.104103,97.09229,5.851535
5,VITS,31,13.5,3078.3333,18.0,51.0,14.0,51.0,76.58347,16485.756,6.902925,101.48397,4.391681
5,VITS,32,14.0,4228.2334,20.0,91.0,15.0,89.0,76.46587,17705.154,7.104103,103.82966,2.3456857
5,VITS,33,13.5,3925.8667,14.0,66.0,14.0,0.0,76.47423,17550.799,7.104103,106.22672,2.397065
5,VITS,34,14.0,2816.3,20.0,101.0,14.0,0.0,76.03168,17765.559,7.142272,109.11525,2.8885279
5,VITS,35,13.5,3052.1333,13.0,86.0,13.0,86.0,75.95468,17829.482,7.142272,109.429245,0.31399876
5,VITS,36,14.0,2943.3,21.0,106.0,13.0,0.0,76.15464,18140.668,7.1231146,111.98373,2.5544841
5,VITS,37,13.5,3145.4333,28.0,101.0,14.0,0.0,76.22957,18550.787,7.1231146,115.4386,3.454869
5,VITS,38,14.0,3115.1667,27.0,101.0,14.0,98.0,76.00822,18896.855,7.142272,122.29668,6.858076
5,VITS,39,20.0,52656.266,10.0,6.0,10.0,6.0,75.722176,17119.97,7.161577,124.559425,2.2627518
