seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
2,Baseline,0,11.0,3563.15,28.0,106.0,14.0,0.0,77.90408,22990.4,2.066663,10.605931,10.605931
2,Baseline,1,11.0,2844.45,21.0,31.0,14.0,0.0,75.345215,18812.8,2.2794409,24.023506,13.417574
2,Baseline,2,11.0,3438.8,27.0,101.0,14.0,0.0,76.727806,21844.4,2.135467,39.02882,15.005315
2,Baseline,3,10.5,3512.25,24.0,21.0,14.0,0.0,77.67057,24237.6,2.0021033,49.843273,10.814452
2,Baseline,4,11.0,4161.1,17.0,86.0,14.0,0.0,75.20876,25237.6,1.9974185,62.297604,12.4543295
2,Baseline,5,11.0,3448.95,15.0,16.0,14.0,0.0,80.110085,23808.8,2.0057974,76.46653,14.168925
2,Baseline,6,11.0,3279.05,27.0,46.0,14.0,106.0,77.5288,24409.6,1.9833963,87.0337,10.567169
2,Baseline,7,11.5,3324.4,28.0,6.0,14.0,106.0,79.96154,20718.0,2.163571,97.53984,10.506141
2,Baseline,8,12.0,4000.05,25.0,61.0,14.0,106.0,80.280785,27257.2,1.8707262,114.213585,16.673746
2,Baseline,9,10.5,2494.05,15.0,81.0,14.0,106.0,78.99072,17927.2,2.3001926,120.50195,6.288371
2,Baseline,10,11.0,3777.65,15.0,56.0,14.0,0.0,80.18346,26911.2,1.876908,130.20538,9.703425
2,Baseline,11,11.5,4196.85,16.0,66.0,14.0,106.0,80.96156,25932.4,1.9378253,141.94952,11.744145
2,Baseline,12,11.0,4691.3,20.0,56.0,14.0,0.0,77.75204,26697.6,1.9381417,151.21896,9.269447
2,Baseline,13,11.0,3482.45,21.0,26.0,14.0,106.0,78.81776,21582.0,2.1376405,160.82536,9.606398
2,Baseline,14,11.0,3625.85,14.0,41.0,14.0,0.0,77.650345,25096.4,1.9664478,175.00954,14.184172
2,Baseline,15,11.0,3114.55,21.0,71.0,15.0,0.0,76.273224,18916.8,2.2889183,185.28963,10.280087
2,Baseline,16,11.0,3240.55,11.0,26.0,15.0,101.0,76.90963,22779.6,2.0763443,196.55887,11.269248
2,Baseline,17,10.5,4184.85,15.0,11.0,16.0,0.0,77.6745,30738.0,1.751984,209.70363,13.144766
2,Baseline,18,11.0,4288.95,13.0,61.0,16.0,0.0,78.86459,32674.0,1.6849813,221.98203,12.278398
2,Baseline,19,10.5,3534.3,11.0,41.0,17.0,8.0,81.12122,27498.4,1.8282005,233.50606,11.524029
2,Baseline,20,11.0,5932.6,27.0,26.0,17.0,106.0,78.695915,27767.2,1.9417284,244.87439,11.368328
2,Baseline,21,10.5,6510.1,10.0,76.0,17.0,105.0,79.74071,33923.6,1.6978452,257.91495,13.04055
2,Baseline,22,11.0,4229.25,14.0,6.0,17.0,49.0,79.09331,27334.8,1.8765453,271.36957,13.454618
2,Baseline,23,10.5,4527.25,17.0,51.0,17.0,94.0,76.86648,32791.6,1.7027508,285.9405,14.570934
2,Baseline,24,11.0,6032.75,28.0,96.0,17.0,106.0,82.091995,33928.4,1.6678765,303.10367,17.163166
2,Baseline,25,11.0,5158.0,26.0,66.0,17.0,11.0,76.39807,31258.0,1.7803407,314.32416,11.220487
2,Baseline,26,11.0,5967.25,16.0,16.0,17.0,103.0,78.98679,31214.0,1.7963376,327.74265,13.418501
2,Baseline,27,10.5,5254.75,9.0,71.0,17.0,106.0,82.5265,31470.8,1.7326342,338.9614,11.218741
2,Baseline,28,11.0,5274.05,23.0,106.0,17.0,106.0,80.016335,29217.2,1.8374256,350.44028,11.478888
