seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
2,VITS,0,20.0,6083.2,28.0,106.0,27.0,67.0,77.237816,49317.6,1.2580824,9.45943,9.45943
2,VITS,1,19.5,3610.9,26.0,66.0,26.0,0.0,77.036476,28700.8,1.8106325,17.435179,7.9757485
2,VITS,2,19.5,22077.35,19.0,21.0,19.0,20.0,74.79404,8456.0,2.4796853,21.586548,4.1513686
2,VITS,3,19.5,65188.0,11.0,41.0,11.0,40.0,73.71591,8064.0,1.1804127,26.786917,5.2003684
2,VITS,4,19.5,138475.45,22.0,31.0,11.0,31.0,74.348274,6272.0,0.54032534,33.44357,6.6566525
2,VITS,5,20.0,290976.0,18.0,26.0,12.0,26.0,73.236855,6016.0,0.0792354,40.50865,7.065082
2,VITS,6,19.0,293664.0,20.0,16.0,13.0,16.0,72.82925,4224.0,0.08906359,50.831303,10.322651
2,VITS,7,20.0,273864.0,11.0,86.0,11.0,86.0,75.14041,17424.0,0.098683536,57.053192,6.2218895
2,VITS,8,20.0,281556.0,28.0,61.0,11.0,61.0,74.16354,12296.0,0.097201794,67.628975,10.575784
2,VITS,9,20.0,127034.0,25.0,106.0,12.0,105.0,76.20866,24422.4,0.6602722,76.872925,9.243952
2,VITS,10,20.0,1938.55,14.0,66.0,13.0,66.0,77.45885,13630.0,2.5798748,85.251884,8.37896
2,VITS,11,20.0,2198.5,12.0,81.0,12.0,80.0,76.513794,15409.2,2.47136,92.34547,7.0935793
2,VITS,12,19.0,35577.65,10.0,36.0,10.0,35.0,71.7908,6400.0,1.7885835,100.510666,8.165195
2,VITS,13,19.5,77822.25,16.0,71.0,10.0,70.0,76.82303,12808.0,1.0454243,105.5316,5.0209317
2,VITS,14,20.0,87643.0,22.0,26.0,11.0,26.0,73.24679,5248.0,0.8914915,113.74941,8.21781
2,VITS,15,20.0,88040.8,24.0,96.0,12.0,95.0,75.858116,20234.4,0.9901513,124.46124,10.711831
2,VITS,16,19.5,22039.8,11.0,41.0,11.0,40.0,72.8873,8064.0,2.4709182,132.44368,7.9824357
2,VITS,17,20.0,84571.0,14.0,36.0,11.0,36.0,72.78598,7296.0,0.9511166,138.14929,5.705616
2,VITS,18,20.0,132084.0,16.0,51.0,12.0,51.0,75.89372,12040.0,0.5792482,148.67638,10.52709
2,VITS,19,20.5,52089.95,15.0,76.0,13.0,75.0,75.65284,17678.4,1.5755386,155.62558,6.949196
2,VITS,20,20.0,4484.15,17.0,66.0,13.0,66.0,75.58518,16879.2,2.5274208,164.10484,8.479257
2,VITS,21,20.0,56440.2,10.0,21.0,10.0,21.0,74.83209,3822.4,1.2618237,173.86969,9.764853
2,VITS,22,19.5,86672.45,27.0,101.0,11.0,100.0,77.68269,20083.2,0.99073184,181.38773,7.5180335
