seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
2,VITS,0,15.0,4108.35,28.0,106.0,21.0,0.0,80.49862,24829.2,1.9859058,7.7013226,7.7013226
2,VITS,1,14.5,4116.55,26.0,81.0,21.0,0.0,76.90851,26593.6,1.933219,16.359617,8.658295
2,VITS,2,15.0,3506.85,23.0,31.0,21.0,0.0,75.75455,14548.8,2.6460598,26.936916,10.5773
2,VITS,3,15.0,3745.7,19.0,86.0,19.0,27.0,76.92062,27616.8,1.8743825,33.796566,6.859651
2,VITS,4,15.0,3806.25,18.0,96.0,18.0,0.0,77.25701,27411.2,1.8709875,42.5689,8.772337
2,VITS,5,15.0,2913.45,13.0,61.0,13.0,61.0,75.62228,14766.0,2.577277,52.302616,9.733714
2,VITS,6,15.0,3842.3,21.0,76.0,13.0,75.0,77.17662,18939.2,2.3178525,58.97702,6.6744056
2,VITS,7,15.0,2942.25,27.0,46.0,13.0,46.0,73.14463,12040.0,2.8564677,65.87363,6.896607
2,VITS,8,14.5,2415.4,21.0,81.0,13.0,81.0,74.2702,15748.4,2.4759111,76.32844,10.454814
2,VITS,9,14.5,3232.0,13.0,46.0,13.0,46.0,74.152435,12040.0,2.8876722,82.56026,6.2318196
2,VITS,10,15.0,65214.85,23.0,11.0,13.0,11.0,73.70052,2976.0,1.1234647,89.535446,6.975189
2,VITS,11,14.5,289824.0,15.0,26.0,13.0,26.0,74.27754,6784.0,0.081342235,99.21971,9.684262
2,VITS,12,15.0,187065.25,23.0,91.0,13.0,90.0,76.750465,23820.0,0.3460479,108.06671,8.847004
2,VITS,13,14.5,3207.3,24.0,106.0,14.0,106.0,77.55443,20641.2,2.1760626,115.404816,7.3381033
2,VITS,14,15.0,3161.6,24.0,36.0,15.0,36.0,74.385826,12040.0,2.8801014,123.373184,7.9683666
2,VITS,15,15.0,22763.6,19.0,26.0,16.0,25.0,75.030464,8463.6,2.418559,130.34941,6.9762297
2,VITS,16,15.0,87067.0,9.0,31.0,9.0,31.0,72.711876,5632.0,0.91429317,139.54092,9.191516
2,VITS,17,15.0,295536.0,22.0,16.0,9.0,16.0,73.76709,2976.0,0.07112595,150.13885,10.597934
2,VITS,18,14.5,290208.0,27.0,36.0,10.0,36.0,72.1948,6528.0,0.095289424,162.584,12.44515
2,VITS,19,15.0,287316.0,10.0,46.0,10.0,46.0,74.75491,8456.0,0.086013615,171.37582,8.79183
2,VITS,20,14.5,276564.0,10.0,86.0,10.0,86.0,77.006454,15624.0,0.07846745,181.44278,10.066958
2,VITS,21,15.0,298308.0,10.0,6.0,10.0,6.0,73.48334,1128.0,0.066368416,189.91658,8.473797
2,VITS,22,15.0,287937.5,27.0,41.0,11.0,41.0,74.34117,8139.6,0.08485327,200.13652,10.219943
2,VITS,23,14.5,284244.0,19.0,51.0,11.0,51.0,74.38451,10504.0,0.09189839,210.71599,10.579462
2,VITS,24,14.0,294372.0,21.0,16.0,12.0,16.0,72.76935,3752.0,0.08781398,219.64603,8.930044
2,VITS,25,15.0,289824.0,24.0,26.0,13.0,26.0,73.72092,6784.0,0.081342235,228.0485,8.402472
2,VITS,26,15.0,256538.8,23.0,106.0,14.0,106.0,76.791794,29242.8,0.14028674,239.33768,11.289184
2,VITS,27,14.5,297588.0,13.0,6.0,13.0,6.0,72.21227,1608.0,0.082244106,248.47115,9.133463
2,VITS,28,15.0,283860.0,14.0,41.0,13.0,41.0,73.95899,10760.0,0.09264725,259.34576,10.874629
2,VITS,29,15.0,290726.4,21.0,21.0,14.0,21.0,73.36636,6272.0,0.079693936,270.97403,11.628264
2,VITS,30,15.0,292892.8,26.0,16.0,15.0,16.0,76.12963,4761.6,0.06123764,280.25232,9.278298
2,VITS,31,15.0,260052.0,20.0,81.0,15.0,81.0,78.138504,26632.0,0.11664553,289.85007,9.597742
2,VITS,32,14.5,288864.0,19.0,21.0,16.0,21.0,74.27953,7424.0,0.083116576,297.8863,8.03624
2,VITS,33,14.5,294372.0,15.0,11.0,15.0,11.0,72.99796,3752.0,0.08781398,307.87506,9.988783
2,VITS,34,15.0,276948.0,12.0,66.0,12.0,66.0,76.229546,15368.0,0.09210018,317.20956,9.334496
2,VITS,35,14.0,298308.0,9.0,6.0,9.0,6.0,71.958786,1128.0,0.0810205,327.57214,10.362587
2,VITS,36,15.0,291552.0,18.0,31.0,10.0,31.0,73.15318,5632.0,0.07819095,335.30682,7.7346835
2,VITS,37,14.5,296813.6,26.0,11.0,11.0,11.0,74.09158,2152.0,0.06891732,345.40076,10.093948
2,VITS,38,15.0,269371.2,27.0,101.0,11.0,101.0,76.6599,20496.0,0.1086982,353.6828,8.282057
2,VITS,39,15.0,275412.0,24.0,71.0,12.0,71.0,76.39351,16392.0,0.095351726,363.24655,9.563752
2,VITS,40,14.5,271560.0,12.0,81.0,12.0,81.0,75.60447,18960.0,0.10374725,377.64255,14.395993
2,VITS,41,14.5,272572.5,19.0,76.0,13.0,76.0,76.30617,18540.0,0.10155457,387.3781,9.735557
2,VITS,42,14.5,260193.34,21.0,101.0,13.0,101.0,82.57759,26632.0,0.087747924,396.7019,9.323784
2,VITS,43,14.5,3075.75,19.0,61.0,14.0,0.0,75.339836,16603.6,2.4444032,402.58905,5.887153
2,VITS,44,14.5,3366.4,22.0,51.0,15.0,51.0,75.0002,16437.2,2.477936,411.00595,8.416901
2,VITS,45,14.5,2790.85,28.0,46.0,16.0,44.0,76.33363,14396.8,2.5986636,418.0018,6.9958587
2,VITS,46,15.5,3500.35,24.0,61.0,16.0,61.0,78.47509,20227.2,2.2165318,427.6011,9.599304
2,VITS,47,14.5,3325.55,13.0,101.0,13.0,0.0,79.09613,23550.8,2.0128655,437.09628,9.495166
2,VITS,48,15.0,5348.4,12.0,56.0,12.0,56.0,74.42047,12808.0,3.0468829,443.19974,6.1034546
2,VITS,49,15.0,2726.8,23.0,71.0,12.0,0.0,73.96858,14238.4,2.6217263,452.3537,9.153952
2,VITS,50,14.5,32860.05,11.0,36.0,11.0,35.0,74.21925,7168.0,1.8878999,462.5091,10.155407
2,VITS,51,15.0,181142.9,23.0,6.0,12.0,6.0,72.35342,1416.0,0.3638527,470.3167,7.807617
2,VITS,52,15.0,281556.0,11.0,61.0,11.0,61.0,75.03757,12296.0,0.08265627,480.19653,9.879819
2,VITS,53,15.0,275412.0,24.0,81.0,11.0,81.0,78.386536,16392.0,0.08091123,487.88113,7.6845884
2,VITS,54,14.5,237876.0,21.0,6.0,12.0,6.0,72.45603,1416.0,0.20160052,498.34167,10.46054
2,VITS,55,15.0,294372.0,12.0,16.0,12.0,16.0,72.59671,3752.0,0.08781398,510.4916,12.149947
2,VITS,56,15.0,289248.0,24.0,31.0,12.0,31.0,74.488014,7168.0,0.08240472,522.53503,12.0434065
2,VITS,57,15.0,292704.0,12.0,21.0,12.0,21.0,73.25763,4864.0,0.07611973,530.56464,8.029605
2,VITS,58,15.0,280404.0,10.0,71.0,10.0,71.0,75.624825,13064.0,0.08497463,542.89825,12.333596
2,VITS,59,15.0,289814.4,25.0,36.0,11.0,36.0,74.40564,6873.6,0.081364036,551.5506,8.652332
2,VITS,60,15.0,296580.0,16.0,11.0,11.0,11.0,72.58078,2280.0,0.08397137,561.9041,10.353506
2,VITS,61,15.5,296100.0,21.0,11.0,12.0,11.0,73.24227,2600.0,0.0701477,570.65454,8.750417
