seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
2,Baseline,0,14.0,4481.933,28.0,106.0,20.0,0.0,80.3476,29862.133,7.2622104,4.8146377,4.8146377
2,Baseline,1,14.0,6066.467,9.0,91.0,20.0,0.0,80.23359,30455.44,7.278712,6.1708393,1.3562015
2,Baseline,2,13.0,3952.9333,17.0,31.0,20.0,40.0,80.2765,30250.963,7.278712,8.1126375,1.9417986
2,Baseline,3,14.0,4956.5,15.0,76.0,20.0,0.0,80.16088,30740.08,7.278712,12.984625,4.871987
2,Baseline,4,14.0,4560.533,22.0,11.0,20.0,0.0,79.95908,31103.006,7.2953234,17.885475,4.9008493
2,Baseline,5,13.5,6490.3,22.0,11.0,20.0,91.0,79.67812,31772.305,7.424188,19.40356,1.5180862
2,Baseline,6,14.0,5521.2666,15.0,66.0,20.0,0.0,79.51617,32435.127,7.424188,24.700682,5.2971206
2,Baseline,7,14.0,6174.8667,24.0,71.0,20.0,32.0,79.178604,32698.602,7.458202,26.223928,1.5232462
2,Baseline,8,14.5,3360.5,15.0,46.0,20.0,106.0,79.01051,31973.969,7.475384,29.024137,2.8002086
2,Baseline,9,14.0,3233.1333,16.0,31.0,20.0,0.0,78.83138,30760.252,7.3973784,29.034998,0.010860679
2,Baseline,10,13.5,4539.8335,18.0,81.0,20.0,106.0,79.028465,31091.213,7.380077,31.257778,2.2227795
2,Baseline,11,14.0,9086.733,27.0,51.0,19.0,0.0,78.87371,31538.492,7.4926853,33.93135,2.6735735
2,Baseline,12,13.5,5284.967,25.0,86.0,19.0,0.0,78.8704,31931.896,7.4926853,36.21446,2.2831078
2,Baseline,13,14.0,4427.2,20.0,61.0,19.0,106.0,78.76567,32163.426,7.4926853,39.41107,3.1966124
2,Baseline,14,14.0,4940.967,28.0,21.0,19.0,0.0,78.873,32555.643,7.4926853,41.59685,2.1857786
2,Baseline,15,14.0,3049.7666,24.0,41.0,19.0,45.0,78.72193,31424.186,7.3973784,45.068897,3.4720476
2,Baseline,16,14.0,2625.7,24.0,76.0,19.0,0.0,78.642624,30171.768,7.4147997,46.278137,1.2092416
2,Baseline,17,14.0,5040.6665,24.0,71.0,19.0,50.0,78.42984,30476.457,7.432344,51.011566,4.7334275
2,Baseline,18,13.0,2500.1333,22.0,61.0,19.0,0.0,78.080414,29360.545,7.4678054,54.344376,3.332808
2,Baseline,19,13.5,2458.6667,15.0,36.0,19.0,0.0,78.18133,28292.09,7.344655,56.935196,2.5908213
2,Baseline,20,14.0,4090.7334,13.0,96.0,19.0,0.0,78.28768,28509.121,7.4500117,58.919407,1.9842095
2,Baseline,21,14.0,4531.067,12.0,21.0,19.0,0.0,78.08909,29078.316,7.4678054,63.86491,4.9455037
2,Baseline,22,14.0,3745.7334,13.0,46.0,19.0,64.0,78.160126,29178.484,7.4500117,65.58781,1.7228999
2,Baseline,23,14.5,3740.7666,26.0,101.0,19.0,10.0,78.30339,29022.557,7.432344,69.78627,4.19846
2,Baseline,24,14.0,3363.4666,24.0,71.0,19.0,0.0,78.21353,28764.834,7.4500117,71.37225,1.5859838
2,Baseline,25,14.0,5678.3667,20.0,46.0,19.0,0.0,78.367134,28763.47,7.432344,73.8401,2.4678495
