seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
2,Baseline,0,10.0,8305.1,28.0,106.0,15.0,106.0,81.92234,30104.0,1.9065769,4.1061583,4.1061583
2,Baseline,1,10.0,4942.4,24.0,86.0,15.0,0.0,79.904945,30666.0,1.7667676,8.456903,4.3507447
2,Baseline,2,9.5,8613.3,28.0,81.0,15.0,16.0,77.65738,26890.0,2.110456,12.695757,4.238854
2,Baseline,3,10.5,4496.95,17.0,101.0,15.0,13.0,78.0714,24933.6,2.0127735,16.851398,4.1556406
2,Baseline,4,10.0,6168.65,20.0,86.0,15.0,0.0,81.73096,28420.8,1.893307,24.89681,8.045412
2,Baseline,5,10.0,4933.15,27.0,11.0,15.0,0.0,77.928604,31183.2,1.7609323,29.89396,4.997151
2,Baseline,6,10.0,4445.8,20.0,56.0,15.0,0.0,76.7317,27075.6,1.9254524,34.730576,4.836614
2,Baseline,7,10.0,6151.65,14.0,101.0,15.0,106.0,79.10037,31618.8,1.7727313,38.21278,3.4822044
2,Baseline,8,10.0,3413.7,27.0,6.0,15.0,15.0,78.10498,27516.0,1.851435,41.96377,3.7509925
2,Baseline,9,9.5,4693.15,20.0,96.0,15.0,106.0,79.66161,31933.2,1.710388,45.75253,3.7887576
2,Baseline,10,10.0,3863.4,10.0,76.0,15.0,0.0,80.46294,25522.0,1.9425457,52.808655,7.056127
2,Baseline,11,9.5,6142.7,20.0,81.0,15.0,106.0,77.93006,25073.6,2.0837343,56.324303,3.5156462
2,Baseline,12,10.0,5220.15,14.0,66.0,15.0,0.0,78.34784,32340.8,1.7273504,61.91701,5.5927086
2,Baseline,13,10.0,4314.95,17.0,66.0,15.0,104.0,78.59459,30546.4,1.7637105,65.9483,4.031292
2,Baseline,14,9.0,6352.6,16.0,6.0,15.0,0.0,77.984245,28148.4,1.9420869,69.505,3.5566905
2,Baseline,15,10.0,5918.8,20.0,26.0,15.0,106.0,80.947754,27261.6,1.9502338,73.29708,3.7920868
2,Baseline,16,10.0,4982.4,27.0,56.0,15.0,104.0,76.325264,27645.2,1.9221765,77.315895,4.0188146
2,Baseline,17,10.0,4860.25,28.0,76.0,15.0,0.0,82.9624,30360.4,1.7615919,81.53878,4.222883
2,Baseline,18,10.0,5123.3,16.0,106.0,15.0,0.0,82.71361,28351.6,1.853974,86.44443,4.9056497
2,Baseline,19,10.0,4574.7,21.0,21.0,15.0,106.0,80.78928,25740.4,1.9631217,91.684235,5.2398043
2,Baseline,20,10.0,5100.5,14.0,51.0,15.0,0.0,77.802956,33077.2,1.6966103,96.10637,4.4221315
2,Baseline,21,10.0,9176.6,19.0,71.0,15.0,106.0,80.48891,33230.4,1.8194691,100.109634,4.003266
2,Baseline,22,10.0,5895.75,12.0,41.0,15.0,0.0,81.09821,27266.8,1.9346758,106.23336,6.1237245
2,Baseline,23,10.0,4795.75,19.0,11.0,15.0,0.0,82.192856,32134.8,1.6921695,110.25755,4.024193
2,Baseline,24,10.0,4411.3,18.0,6.0,15.0,0.0,78.697296,22641.6,2.1272423,114.4568,4.199253
2,Baseline,25,9.5,3633.85,14.0,21.0,15.0,0.0,77.97692,21353.6,2.1582408,117.96099,3.5041862
2,Baseline,26,10.0,3069.15,16.0,41.0,15.0,94.0,78.944916,19053.2,2.263304,121.45797,3.4969804
2,Baseline,27,10.0,5862.75,10.0,56.0,15.0,0.0,77.95953,25519.2,2.0470588,124.56693,3.1089604
