seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
2,Baseline,0,13.5,4239.067,28.0,106.0,19.0,0.0,81.87346,30536.533,7.149651,2.0737987,2.0737987
2,Baseline,1,14.0,4843.6,14.0,66.0,19.0,0.0,81.527214,31076.453,7.165424,2.994482,0.9206834
2,Baseline,2,14.0,6042.067,11.0,41.0,19.0,105.0,81.40957,31799.582,7.276604,5.539558,2.545076
2,Baseline,3,15.0,3857.3667,16.0,66.0,19.0,106.0,80.88671,31516.37,7.324837,6.8355308,1.2959727
2,Baseline,4,13.5,1876.2667,9.0,101.0,19.0,0.0,80.36421,29825.854,7.2622104,7.663356,0.82782483
2,Baseline,5,13.5,2585.0,24.0,61.0,19.0,10.0,79.99732,28710.121,7.2953234,9.1118355,1.44848
2,Baseline,6,14.0,1773.3334,28.0,51.0,19.0,37.0,79.71167,27235.162,7.206689,9.403877,0.29204178
2,Baseline,7,14.0,2386.8,9.0,76.0,19.0,94.0,79.50532,26358.898,7.223524,11.569686,2.165809
2,Baseline,8,13.5,2351.9666,15.0,41.0,19.0,0.0,79.424545,25530.262,7.2404733,12.772219,1.2025331
2,Baseline,9,14.0,4371.6665,12.0,21.0,19.0,0.0,79.15575,26446.783,7.2575383,13.272153,0.49993396
2,Baseline,10,14.0,5595.933,25.0,81.0,19.0,0.0,79.356476,27875.838,7.2404733,14.803702,1.5315498
2,Baseline,11,14.0,3422.9,13.0,81.0,19.0,97.0,79.19948,27839.027,7.2575383,16.407202,1.6034992
2,Baseline,12,14.0,5160.933,19.0,61.0,19.0,105.0,78.9973,29081.072,7.380077,17.296152,0.88895106
2,Baseline,13,14.0,5317.0,22.0,91.0,19.0,0.0,79.02793,30161.258,7.380077,18.12591,0.8297584
2,Baseline,14,14.0,5007.433,21.0,71.0,19.0,0.0,78.7461,30772.945,7.3973784,19.787008,1.6610992
2,Baseline,15,13.5,4484.7,16.0,101.0,19.0,0.0,78.862404,31198.584,7.3973784,21.618635,1.8316262
2,Baseline,16,14.0,3341.1,24.0,46.0,19.0,0.0,78.46235,30427.1,7.432344,24.226057,2.6074212
2,Baseline,17,14.5,4270.3,15.0,41.0,19.0,0.0,78.08674,30768.336,7.4678054,26.225937,1.9998803
2,Baseline,18,13.5,3701.3,16.0,41.0,19.0,0.0,78.06705,30661.53,7.4678054,28.01633,1.7903943
2,Baseline,19,14.0,4788.1665,28.0,46.0,19.0,83.0,78.03697,31205.75,7.4678054,29.290264,1.2739329
2,Baseline,20,14.0,4580.3335,15.0,101.0,19.0,67.0,77.858315,31687.121,7.5810337,31.546642,2.2563782
2,Baseline,21,14.0,1944.8,9.0,31.0,19.0,0.0,78.05282,30044.09,7.4678054,33.479362,1.9327216
2,Baseline,22,13.5,3773.3,25.0,76.0,19.0,0.0,78.310326,30043.28,7.432344,34.803993,1.324632
2,Baseline,23,13.5,5070.8667,18.0,76.0,19.0,0.0,78.211075,30119.725,7.4500117,37.428837,2.6248436
2,Baseline,24,14.0,3789.3,10.0,76.0,19.0,0.0,78.13899,30001.967,7.4500117,39.286858,1.8580189
2,Baseline,25,13.5,5431.967,23.0,71.0,19.0,0.0,78.29182,31014.195,7.4500117,40.484737,1.1978803
2,Baseline,26,13.5,2808.7,13.0,6.0,19.0,10.0,78.27524,29933.07,7.4500117,42.229977,1.7452397
2,Baseline,27,14.0,2191.9333,27.0,41.0,19.0,10.0,78.24331,28633.523,7.4500117,43.359943,1.1299658
2,Baseline,28,14.0,2737.0334,16.0,56.0,19.0,106.0,78.264565,27702.918,7.344655,45.18043,1.8204864
2,Baseline,29,13.5,1780.5,9.0,61.0,19.0,20.0,78.462715,26340.04,7.326987,47.115223,1.9347923
2,Baseline,30,14.0,2489.4,12.0,86.0,20.0,0.0,78.303024,25618.436,7.326987,47.967793,0.85256934
2,Baseline,31,14.0,4573.533,9.0,66.0,20.0,0.0,77.98956,25787.738,7.3624487,49.452915,1.4851245
2,Baseline,32,13.5,5221.067,23.0,51.0,20.0,0.0,78.30978,26375.338,7.326987,51.669456,2.216541
2,Baseline,33,14.0,4931.8335,26.0,36.0,20.0,0.0,78.25589,27367.111,7.344655,52.588097,0.91863906
2,Baseline,34,14.0,5424.6333,19.0,16.0,20.0,0.0,78.413414,27551.12,7.326987,54.316307,1.7282121
2,Baseline,35,14.0,11079.4,9.0,56.0,20.0,106.0,78.62007,29410.754,7.4147997,56.02759,1.7112858
2,Baseline,36,13.5,6912.7666,26.0,31.0,20.0,0.0,78.511246,30318.266,7.4147997,57.152813,1.1252224
2,Baseline,37,14.0,5960.1333,27.0,31.0,20.0,0.0,78.77275,30961.133,7.3973784,59.548183,2.3953707
2,Baseline,38,13.0,2238.9,12.0,56.0,20.0,0.0,78.42627,29559.713,7.432344,59.938126,0.38994154
2,Baseline,39,14.0,9785.767,11.0,11.0,20.0,80.0,78.96593,31097.688,7.380077,61.485115,1.5469882
2,Baseline,40,14.0,6395.8335,15.0,81.0,20.0,0.0,79.187645,31835.04,7.458202,62.20523,0.7201149
2,Baseline,41,13.5,6185.9,25.0,101.0,20.0,0.0,79.00637,31908.016,7.475384,62.445732,0.2405019
2,Baseline,42,14.0,5966.033,28.0,71.0,20.0,104.0,78.92453,32181.16,7.475384,64.050964,1.6052356
2,Baseline,43,14.0,4998.4,11.0,56.0,20.0,0.0,79.11308,33005.766,7.458202,65.91704,1.8660723
2,Baseline,44,13.5,5684.1665,10.0,21.0,20.0,0.0,79.05782,33078.79,7.475384,67.74688,1.8298411
2,Baseline,45,14.5,4341.7,18.0,21.0,20.0,0.0,78.91239,32050.695,7.475384,69.907776,2.1608977
2,Baseline,46,14.0,5515.2334,20.0,41.0,20.0,0.0,78.95207,32742.266,7.475384,70.09216,0.18438481
2,Baseline,47,14.0,7164.1665,22.0,96.0,19.0,83.0,79.057076,32999.83,7.475384,71.60803,1.5158672
2,Baseline,48,14.0,3763.1667,14.0,26.0,19.0,0.0,79.06389,32376.83,7.475384,73.751495,2.143467
2,Baseline,49,13.5,3435.4,25.0,31.0,19.0,106.0,79.11707,31616.107,7.458202,74.207375,0.45587796
2,Baseline,50,14.5,4452.933,20.0,86.0,19.0,0.0,79.06015,31743.562,7.475384,76.204216,1.9968443
2,Baseline,51,14.0,4489.3,10.0,106.0,19.0,92.0,79.19747,31921.66,7.458202,76.28462,0.080403976
2,Baseline,52,13.5,4181.1665,10.0,11.0,19.0,90.0,79.31558,31979.814,7.4411373,77.471565,1.1869444
2,Baseline,53,14.0,5220.433,19.0,16.0,19.0,0.0,79.090195,32739.592,7.475384,79.82772,2.356154
2,Baseline,54,13.0,3570.6333,26.0,106.0,19.0,0.0,78.81942,32089.5,7.4926853,80.645996,0.81827456
2,Baseline,55,13.5,2856.2,21.0,36.0,19.0,0.0,78.50258,30859.19,7.4147997,82.50312,1.8571265
2,Baseline,56,14.0,2328.4333,16.0,56.0,19.0,0.0,78.670746,29408.525,7.4147997,84.16056,1.6574428
2,Baseline,57,14.0,3450.6,9.0,31.0,19.0,0.0,78.23673,29106.525,7.4500117,85.96567,1.80511
2,Baseline,58,14.0,3995.1333,21.0,36.0,19.0,0.0,78.391396,29295.793,7.432344,87.65395,1.6882895
2,Baseline,59,14.5,4322.8335,20.0,66.0,19.0,0.0,78.49302,29514.213,7.432344,90.07404,2.420091
2,Baseline,60,14.5,2606.3333,25.0,81.0,19.0,0.0,78.23598,28634.873,7.4500117,91.543015,1.4689746
2,Baseline,61,13.0,3562.7666,11.0,6.0,19.0,0.0,78.27574,28596.318,7.4500117,92.24791,0.7048936
2,Baseline,62,13.5,3317.6333,20.0,106.0,19.0,0.0,78.26148,28353.06,7.344655,94.34875,2.1008344
2,Baseline,63,14.0,4552.033,26.0,26.0,19.0,0.0,78.37311,29060.02,7.432344,95.21921,0.8704585
2,Baseline,64,13.0,3221.8667,18.0,26.0,19.0,11.0,78.55475,28323.725,7.309443,96.74919,1.5299827
2,Baseline,65,14.0,3006.8,14.0,101.0,19.0,0.0,78.49944,27776.979,7.326987,98.99646,2.2472703
2,Baseline,66,14.0,2964.0667,27.0,91.0,19.0,0.0,78.47939,27205.281,7.326987,99.1812,0.18473789
2,Baseline,67,14.0,1813.5333,23.0,96.0,19.0,0.0,78.359795,25886.594,7.326987,101.40975,2.2285511
2,Baseline,68,14.0,2220.2666,13.0,56.0,19.0,0.0,78.46095,25019.107,7.2092085,103.20335,1.7935926
2,Baseline,69,13.5,2466.8,26.0,76.0,19.0,56.0,78.64269,24277.916,7.1916647,105.27239,2.0690475
2,Baseline,70,13.5,1852.5333,9.0,16.0,19.0,11.0,78.61686,23322.818,7.1916647,107.692055,2.4196606
2,Baseline,71,13.5,3459.4,27.0,86.0,19.0,0.0,78.562874,23678.11,7.1916647,109.59756,1.9055009
2,Baseline,72,14.0,3384.2,13.0,106.0,19.0,106.0,78.741486,23904.406,7.174243,111.08143,1.4838686
2,Baseline,73,13.5,3899.4333,12.0,76.0,19.0,0.0,78.760765,24317.857,7.174243,111.681,0.5995741
2,Baseline,74,14.0,5281.933,12.0,86.0,19.0,0.0,79.15555,25677.807,7.2575383,113.82821,2.1472127
2,Baseline,75,14.0,3253.7334,23.0,51.0,19.0,39.0,78.9821,25529.492,7.27472,114.72663,0.8984195
2,Baseline,76,14.0,3871.5667,23.0,81.0,19.0,0.0,79.00121,26037.422,7.27472,115.80872,1.0820948
2,Baseline,77,13.5,4424.2,26.0,81.0,19.0,0.0,78.788895,26950.533,7.2920213,116.79596,0.98723567
2,Baseline,78,13.5,3301.6333,24.0,11.0,19.0,0.0,78.769165,26824.76,7.2920213,117.61544,0.8194839
2,Baseline,79,14.5,3479.7,11.0,6.0,20.0,0.0,78.710365,26443.965,7.2920213,118.355385,0.73994315
2,Baseline,80,14.0,5249.3,9.0,11.0,20.0,0.0,78.92693,27696.049,7.27472,118.7614,0.40601072
2,Baseline,81,14.0,6772.2,10.0,46.0,20.0,105.0,78.664986,27504.443,7.309443,120.621,1.8596045
2,Baseline,82,14.0,7536.2666,10.0,6.0,20.0,0.0,79.01573,27819.732,7.27472,123.25531,2.6343079
2,Baseline,83,14.0,6318.6,13.0,61.0,20.0,91.0,79.16243,28450.053,7.2575383,123.90609,0.6507814
2,Baseline,84,13.5,6911.9,26.0,101.0,20.0,0.0,79.169754,29922.434,7.362895,125.153206,1.2471198
2,Baseline,85,13.5,5040.567,16.0,26.0,20.0,0.0,78.974495,29900.484,7.380077,126.8369,1.6836946
2,Baseline,86,14.0,4165.6333,22.0,16.0,20.0,104.0,78.80853,29944.355,7.3973784,128.49597,1.6590703
2,Baseline,87,14.0,5766.1665,25.0,6.0,20.0,26.0,78.81406,29832.72,7.3973784,131.11859,2.6226165
2,Baseline,88,13.5,5905.7,13.0,66.0,20.0,40.0,79.10687,31052.568,7.362895,133.11647,1.9978737
2,Baseline,89,13.5,5698.7334,26.0,86.0,20.0,47.0,78.87811,31285.07,7.3973784,134.78056,1.6640975
2,Baseline,90,14.0,6588.3667,21.0,96.0,20.0,0.0,78.94619,32232.99,7.475384,135.33154,0.5509796
2,Baseline,91,14.0,5928.1665,13.0,91.0,20.0,106.0,79.03914,33448.2,7.475384,138.42236,3.090825
2,Baseline,92,13.0,5318.3335,21.0,31.0,20.0,0.0,78.76484,34075.324,7.4926853,140.55519,2.1328287
2,Baseline,93,13.5,5763.433,11.0,91.0,20.0,0.0,78.75425,34294.03,7.4926853,142.03094,1.4757519
2,Baseline,94,14.0,4837.433,10.0,21.0,19.0,0.0,79.08642,33716.76,7.475384,144.5266,2.495656
2,Baseline,95,14.0,3222.6333,12.0,61.0,19.0,0.0,79.1713,32531.006,7.458202,145.60027,1.0736753
2,Baseline,96,14.0,3664.7,13.0,41.0,19.0,0.0,79.17087,32138.227,7.458202,146.7885,1.1882306
2,Baseline,97,14.0,2823.9333,17.0,96.0,18.0,0.0,78.84137,31170.51,7.3973784,148.66562,1.8771183
2,Baseline,98,14.0,3253.6667,11.0,46.0,18.0,0.0,78.43144,30498.125,7.432344,149.70483,1.0392092
2,Baseline,99,14.5,3368.4,16.0,21.0,18.0,0.0,78.496445,30015.807,7.432344,151.31238,1.6075491
2,Baseline,100,14.0,4623.8,28.0,26.0,18.0,0.0,78.550285,30360.092,7.4147997,151.7702,0.45783216
2,Baseline,101,14.0,3823.8,25.0,76.0,18.0,0.0,78.71008,30356.162,7.3973784,153.52757,1.7573774
