seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
0,VITS,0,20.0,287316.0,28.0,106.0,10.0,46.0,79.54174,8456.0,0.042690624,7.801513,7.801513
0,VITS,1,20.0,277716.0,26.0,81.0,10.0,81.0,75.22474,14856.0,0.090494014,15.109095,7.307581
0,VITS,2,20.0,268317.3,27.0,106.0,11.0,106.0,77.183266,21249.6,0.09668595,21.431795,6.3227005
0,VITS,3,19.5,289048.75,17.0,36.0,12.0,36.0,72.68989,7354.0,0.09742709,28.275982,6.844187
0,VITS,4,20.0,281556.0,11.0,61.0,11.0,61.0,74.97009,12296.0,0.097201794,32.290283,4.014302
0,VITS,5,20.0,270848.1,21.0,96.0,11.0,96.0,77.55084,19464.0,0.09090186,39.659424,7.369139
0,VITS,6,20.0,284588.0,20.0,46.0,12.0,46.0,74.98494,10440.0,0.09124493,47.030743,7.371319
0,VITS,7,20.0,266230.66,20.0,96.0,12.0,96.0,76.873726,22536.0,0.11596855,52.896923,5.8661804
0,VITS,8,20.0,275796.0,25.0,61.0,13.0,61.0,76.209885,16136.0,0.09453396,59.7825,6.885578
0,VITS,9,19.5,287316.0,11.0,41.0,11.0,41.0,73.51812,8456.0,0.086013615,65.98796,6.205459
0,VITS,10,20.0,286893.6,17.0,41.0,12.0,41.0,74.80801,8865.6,0.08682355,70.77999,4.7920322
0,VITS,11,20.0,273864.0,9.0,96.0,9.0,96.0,76.001396,17424.0,0.098683536,77.02833,6.248339
0,VITS,12,19.5,276564.0,15.0,86.0,9.0,86.0,74.02127,15624.0,0.107453465,84.50168,7.4733543
0,VITS,13,20.0,273864.0,15.0,96.0,10.0,96.0,75.576164,17424.0,0.098683536,88.47512,3.9734437
0,VITS,14,20.0,295521.16,13.0,16.0,11.0,16.0,72.952484,3015.6,0.08580487,95.96461,7.489486
0,VITS,15,20.0,289056.0,25.0,36.0,11.0,36.0,76.83142,7296.0,0.06821479,103.00594,7.041336
0,VITS,16,19.5,285780.0,24.0,41.0,12.0,41.0,73.89013,9480.0,0.08893308,110.12428,7.1183434
0,VITS,17,19.5,295140.0,11.0,16.0,11.0,16.0,72.547966,3240.0,0.08646809,114.045334,3.9210484
0,VITS,18,20.0,281556.0,21.0,61.0,11.0,61.0,75.98491,12296.0,0.08265627,118.24079,4.195455
0,VITS,19,20.0,271560.0,28.0,81.0,12.0,81.0,75.90988,18960.0,0.10374725,124.90215,6.6613626
0,VITS,20,20.0,293664.0,21.0,16.0,13.0,16.0,72.77398,4224.0,0.08906359,131.71361,6.8114557
0,VITS,21,20.0,266684.7,17.0,81.0,14.0,81.0,75.78336,22531.2,0.11497867,138.08698,6.373362
0,VITS,22,19.5,290592.0,14.0,21.0,14.0,21.0,72.74662,6272.0,0.09458721,144.47012,6.383148
0,VITS,23,19.5,266196.0,25.0,76.0,14.0,76.0,75.32901,22536.0,0.11604721,148.03438,3.5642607
0,VITS,24,20.0,296580.0,11.0,11.0,11.0,11.0,73.34138,2280.0,0.069319285,152.17024,4.1358695
0,VITS,25,20.0,289034.25,20.0,36.0,12.0,36.0,74.20672,7412.0,0.082806215,157.87271,5.7024665
0,VITS,26,20.0,278484.0,11.0,71.0,11.0,71.0,74.51626,14344.0,0.10344641,165.44211,7.569392
0,VITS,27,19.0,298164.0,25.0,6.0,11.0,6.0,73.747406,1224.0,0.06661247,172.74707,7.3049545
