seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
0,VITS,0,13.0,4003.9,28.0,106.0,16.0,0.0,79.241684,26598.133,7.2575383,2.6553571,2.6553571
0,VITS,1,12.0,46428.668,25.0,6.0,16.0,6.0,78.65996,24153.52,7.1916647,4.378289,1.7229319
0,VITS,2,13.0,120285.93,18.0,51.0,17.0,50.0,78.73815,23530.969,7.174243,8.132311,3.7540216
0,VITS,3,13.5,3122.7334,18.0,66.0,18.0,34.0,78.67069,23063.125,7.1916647,9.792305,1.6599941
0,VITS,4,12.5,3156.0334,11.0,76.0,11.0,0.0,78.57027,22136.6,7.0581393,15.351326,5.5590205
0,VITS,5,12.5,2579.0,28.0,81.0,11.0,0.0,78.829124,21421.658,7.0407176,17.935484,2.5841584
0,VITS,6,13.0,2366.8333,15.0,71.0,11.0,71.0,78.46245,20605.52,7.075683,23.991735,6.056251
0,VITS,7,12.0,3299.7,15.0,71.0,12.0,0.0,78.01719,20003.607,7.1111445,27.90271,3.9109747
0,VITS,8,13.0,2030.0333,20.0,51.0,13.0,51.0,77.71916,19261.38,6.974923,30.803085,2.9003763
0,VITS,9,13.5,2793.6,28.0,106.0,13.0,0.0,77.42295,19183.51,7.0111556,39.109596,8.306513
0,VITS,10,12.5,2577.6,11.0,76.0,11.0,0.0,77.210884,18666.172,7.029471,43.10876,3.999164
0,VITS,11,13.0,4760.0,20.0,51.0,11.0,51.0,77.26153,17849.955,7.029471,61.412193,18.303432
0,VITS,12,13.5,50049.5,9.0,6.0,9.0,6.0,76.69942,16177.759,6.902925,63.342052,1.9298599
0,VITS,13,13.0,298308.0,25.0,6.0,10.0,6.0,76.39127,14672.783,6.921793,66.326805,2.984751
0,VITS,14,13.0,279252.0,11.0,76.0,10.0,76.0,76.50086,14588.705,6.902925,71.66086,5.3340526
0,VITS,15,13.0,267924.2,28.0,106.0,11.0,106.0,76.58281,15271.754,6.902925,83.32135,11.660493
0,VITS,16,13.0,128409.53,25.0,6.0,12.0,6.0,76.17339,13867.619,6.9408045,87.20765,3.8863022
0,VITS,17,13.0,276948.0,18.0,66.0,12.0,66.0,76.30575,14017.657,6.921793,91.040344,3.8326943
0,VITS,18,13.0,124635.0,18.0,66.0,13.0,66.0,76.42625,14337.731,6.921793,100.88675,9.846405
0,VITS,19,12.5,22762.0,28.0,66.0,13.0,66.0,76.32637,14600.598,6.921793,108.15222,7.2654753
0,VITS,20,13.0,3853.5667,24.0,96.0,14.0,60.0,76.42326,15449.578,6.921793,111.93289,3.7806723
0,VITS,21,12.0,46278.832,9.0,6.0,9.0,6.0,76.13014,14017.421,6.9408045,114.98362,3.050731
0,VITS,22,13.0,283092.0,11.0,61.0,9.0,61.0,75.91129,13742.878,6.9599614,118.14177,3.158152
0,VITS,23,13.0,131940.0,28.0,66.0,10.0,66.0,75.868126,13572.591,6.9792666,122.234184,4.0924134
0,VITS,24,12.5,131940.0,28.0,66.0,10.0,66.0,75.835724,13419.331,6.7561398,129.27151,7.037327
0,VITS,25,13.0,89225.0,11.0,61.0,11.0,60.0,75.97163,13306.998,6.7368345,150.17764,20.906128
0,VITS,26,13.0,119472.7,9.0,6.0,9.0,6.0,75.84465,12089.099,6.7561398,154.137,3.9593477
0,VITS,27,12.5,280404.0,12.0,71.0,9.0,71.0,75.86849,12186.589,6.7561398,156.33937,2.202383
0,VITS,28,13.0,248864.0,24.0,96.0,10.0,95.0,75.46065,12710.33,6.795203,161.1463,4.8069344
0,VITS,29,13.0,60587.332,12.0,76.0,10.0,75.0,75.52049,12822.497,6.775595,164.40768,3.2613761
0,VITS,30,13.0,5023.3335,10.0,71.0,10.0,0.0,75.64885,12809.9,6.775595,167.54929,3.141607
0,VITS,31,13.0,2969.0667,11.0,66.0,10.0,0.0,75.54864,12724.377,6.775595,172.00833,4.459047
0,VITS,32,13.0,3347.0,12.0,76.0,11.0,50.0,75.53453,12917.06,6.775595,177.78772,5.779384
0,VITS,33,13.0,2354.1667,11.0,66.0,11.0,65.0,75.71916,12927.887,6.7561398,182.4226,4.634881
0,VITS,34,13.0,2734.9666,10.0,71.0,10.0,71.0,75.53401,12919.712,6.775595,187.70486,5.282264
0,VITS,35,13.0,2355.6333,12.0,76.0,10.0,0.0,75.672005,12956.3,6.775595,197.99405,10.289185
0,VITS,36,13.0,12594.333,15.0,51.0,10.0,50.0,75.260315,12583.07,6.8149657,201.53825,3.544202
0,VITS,37,12.5,12150.066,10.0,71.0,10.0,71.0,75.137314,12624.337,6.8149657,207.89708,6.358829
0,VITS,38,12.5,21041.533,15.0,36.0,11.0,35.0,75.159744,12063.77,6.8149657,212.91199,5.0149064
0,VITS,39,13.0,99155.87,28.0,16.0,11.0,16.0,75.26267,11181.393,6.8149657,217.26363,4.3516345
0,VITS,40,12.5,215048.0,19.0,86.0,12.0,85.0,75.45532,12060.054,6.795203,219.71988,2.45626
0,VITS,41,13.0,6837.433,20.0,76.0,12.0,58.0,75.62337,12507.728,6.775595,223.30077,3.5808904
0,VITS,42,12.5,3109.4666,11.0,66.0,11.0,65.0,75.77786,12552.662,6.7561398,241.67647,18.3757
0,VITS,43,13.0,3141.0,20.0,106.0,12.0,0.0,75.69264,13023.263,6.775595,245.83183,4.1553683
0,VITS,44,12.5,2468.2666,20.0,76.0,12.0,0.0,75.72402,13200.749,6.7561398,255.03305,9.201219
0,VITS,45,13.0,2916.8667,9.0,106.0,9.0,71.0,75.75533,13612.888,6.9792666,258.9663,3.9332528
0,VITS,46,12.5,3327.1,11.0,66.0,9.0,66.0,75.84183,13440.212,6.7561398,264.1501,5.1837616
0,VITS,47,12.5,3122.3667,9.0,106.0,9.0,106.0,75.80555,13675.204,6.9792666,276.50613,12.356042
0,VITS,48,13.0,10878.866,13.0,61.0,10.0,61.0,75.793495,13434.884,6.7561398,280.23773,3.7315826
0,VITS,49,13.0,9637.167,15.0,51.0,10.0,50.0,75.84214,13013.796,6.7561398,285.33694,5.0991993
0,VITS,50,13.0,3401.9,19.0,86.0,11.0,0.0,75.958694,13345.003,6.7368345,288.95773,3.62078
0,VITS,51,13.0,5333.8667,15.0,51.0,11.0,51.0,76.02999,13060.902,6.7368345,299.18182,10.22408
0,VITS,52,12.5,52279.633,21.0,6.0,12.0,6.0,75.78497,11896.412,6.7561398,301.83755,2.6557283
0,VITS,53,13.0,176550.14,13.0,61.0,13.0,61.0,75.46651,12296.478,6.795203,335.55283,33.715275
0,VITS,54,12.5,42415.8,27.0,71.0,13.0,71.0,75.64293,12911.79,6.775595,338.10098,2.548146
0,VITS,55,12.5,3795.1667,20.0,41.0,14.0,41.0,75.47294,12843.384,6.795203,341.34705,3.2460587
0,VITS,56,13.0,3017.9666,26.0,61.0,14.0,61.0,75.321465,13236.6455,6.795203,345.59796,4.250904
0,VITS,57,13.0,4109.2,19.0,86.0,15.0,0.0,75.225685,14453.968,7.0380926,363.4119,17.813946
0,VITS,58,13.0,44600.535,21.0,6.0,16.0,6.0,75.13594,13222.918,6.8149657,366.35556,2.9436553
0,VITS,59,12.5,276772.0,21.0,6.0,16.0,6.0,74.955376,12115.826,6.8348866,371.03046,4.6748877
0,VITS,60,13.0,208669.17,23.0,106.0,17.0,105.0,75.61096,14636.377,6.998722,374.53894,3.5084965
0,VITS,61,13.0,2493.9666,20.0,66.0,17.0,0.0,75.87777,14936.3125,6.9792666,377.79147,3.2525468
0,VITS,62,13.0,2619.5667,12.0,71.0,12.0,70.0,75.777115,14908.602,6.9792666,383.31958,5.528107
0,VITS,63,13.0,5286.567,18.0,51.0,13.0,30.0,75.37236,14736.062,7.01833,387.34665,4.027065
0,VITS,64,12.5,2697.7334,27.0,71.0,13.0,0.0,75.57593,14983.175,6.998722,391.24847,3.9018157
0,VITS,65,12.5,2630.1333,26.0,61.0,14.0,0.0,75.55027,15168.11,6.998722,398.2097,6.961214
0,VITS,66,13.0,3131.4333,20.0,41.0,14.0,41.0,75.4931,14856.9795,7.01833,405.32864,7.1189475
0,VITS,67,13.0,2633.7334,27.0,71.0,15.0,0.0,75.598755,15252.429,6.998722,410.97797,5.649338
0,VITS,68,12.5,12840.233,16.0,26.0,16.0,25.0,75.64701,14605.879,6.998722,414.88904,3.9110568
0,VITS,69,13.0,6682.1665,16.0,51.0,16.0,50.0,75.59615,14818.544,6.998722,420.4824,5.59334
0,VITS,70,13.0,2310.0334,12.0,71.0,12.0,70.0,75.685234,14840.45,6.998722,432.6673,12.184902
0,VITS,71,12.0,47530.0,21.0,6.0,12.0,6.0,75.4425,13498.005,6.795203,435.74344,3.0761302
0,VITS,72,12.5,283860.0,24.0,41.0,13.0,41.0,75.48358,13224.204,6.795203,439.37927,3.635831
0,VITS,73,12.5,107741.87,18.0,76.0,14.0,75.0,75.49241,14104.024,7.01833,445.1784,5.7991195
0,VITS,74,13.0,2760.7,18.0,76.0,14.0,0.0,75.75322,14615.542,6.9792666,452.76007,7.581677
0,VITS,75,13.0,2536.0334,12.0,71.0,12.0,0.0,75.64301,14677.081,6.998722,455.4331,2.6730492
0,VITS,76,14.0,49145.035,13.0,6.0,12.0,6.0,75.61798,13350.973,6.775595,463.14648,7.713371
0,VITS,77,13.0,88436.336,23.0,106.0,13.0,105.0,75.89644,14762.648,6.9792666,468.03296,4.886482
0,VITS,78,13.5,23517.9,16.0,26.0,14.0,25.0,75.58043,14019.824,6.998722,474.13406,6.1011143
0,VITS,79,13.0,26240.6,20.0,66.0,14.0,65.0,75.72799,14548.028,6.9792666,478.2991,4.1650376
0,VITS,80,13.0,19077.633,16.0,26.0,15.0,25.0,75.70049,13915.892,6.9792666,488.55945,10.260337
0,VITS,81,12.5,64239.832,16.0,26.0,15.0,26.0,75.62545,13395.503,6.775595,494.5822,6.0227532
0,VITS,82,12.0,117334.37,27.0,11.0,16.0,11.0,75.653824,12446.353,6.775595,496.54218,1.9599701
0,VITS,83,11.5,174087.23,14.0,86.0,14.0,85.0,75.902336,13733.957,6.9599614,499.26407,2.7218814
