seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
0,VITS,0,20.0,3597.55,28.0,106.0,24.0,0.0,78.69981,28850.0,1.8041279,6.41252,6.41252
0,VITS,1,20.0,2654.85,21.0,76.0,21.0,71.0,75.760124,19168.4,2.2466388,12.052884,5.640364
0,VITS,2,20.0,3721.6,22.0,41.0,21.0,41.0,77.15889,19292.0,2.2873414,19.081577,7.0286922
0,VITS,3,19.0,45551.35,23.0,11.0,21.0,11.0,73.20362,5504.0,1.4930872,27.410881,8.329305
0,VITS,4,20.0,16397.75,26.0,56.0,21.0,43.0,75.26196,25964.8,2.7450852,34.882717,7.4718375
0,VITS,5,20.5,3545.55,26.0,66.0,21.0,0.0,78.38221,23969.2,2.016574,43.238655,8.355936
0,VITS,6,19.5,2640.85,12.0,91.0,12.0,0.0,76.96931,18054.8,2.3155003,50.35206,7.1134033
0,VITS,7,20.0,4241.25,11.0,106.0,11.0,106.0,77.51011,19266.8,2.3212852,59.539078,9.187017
0,VITS,8,20.0,2996.75,18.0,106.0,12.0,70.0,74.95426,19184.0,2.2798505,67.52709,7.9880166
0,VITS,9,20.0,2353.8,21.0,86.0,12.0,85.0,75.52952,17845.2,2.3116045,73.64468,6.1175814
0,VITS,10,20.0,2986.7,25.0,71.0,13.0,71.0,77.17612,17268.0,2.376305,78.95682,5.3121405
0,VITS,11,20.0,2366.4,10.0,71.0,10.0,71.0,75.572525,13038.4,2.6841643,84.85661,5.899794
0,VITS,12,20.0,56439.65,16.0,21.0,10.0,21.0,72.82017,3822.4,1.2764757,91.785484,6.9288692
0,VITS,13,19.5,130404.0,9.0,71.0,9.0,71.0,73.46971,13064.0,0.60740423,98.85187,7.066384
0,VITS,14,20.0,180396.0,23.0,26.0,10.0,26.0,73.79804,4736.0,0.35652637,110.99043,12.138568
0,VITS,15,20.5,298308.0,12.0,6.0,11.0,6.0,73.75313,1132.8,0.066368476,117.46283,6.4723983
0,VITS,16,20.0,284244.0,27.0,51.0,11.0,51.0,73.91077,10504.0,0.09189839,125.55314,8.090309
0,VITS,17,18.0,270048.0,23.0,86.0,12.0,86.0,76.12641,19968.0,0.10714044,135.21738,9.664242
0,VITS,18,18.0,273710.7,27.0,71.0,13.0,71.0,74.932816,17804.4,0.113614604,142.49796,7.2805753
0,VITS,19,17.5,89609.0,16.0,46.0,13.0,46.0,73.214294,12040.0,0.9205387,150.46652,7.9685593
0,VITS,20,17.5,2965.8,17.0,101.0,14.0,47.0,77.076164,20538.0,2.1689858,154.48804,4.021514
0,VITS,21,17.5,3443.55,21.0,91.0,15.0,0.0,78.99905,23002.0,2.0459583,159.95857,5.4705415
0,VITS,22,17.5,2540.2,19.0,106.0,16.0,0.0,77.795586,16183.6,2.423369,164.82657,4.8679953
0,VITS,23,17.5,73972.4,22.0,6.0,16.0,6.0,73.21215,2152.0,1.0088235,171.07402,6.2474546
0,VITS,24,18.0,152447.7,9.0,101.0,9.0,100.0,75.93708,18278.4,0.4871536,177.77132,6.6973004
0,VITS,25,18.0,90557.8,22.0,16.0,10.0,16.0,72.98311,2976.0,0.8646745,184.64395,6.872635
0,VITS,26,18.0,284628.0,21.0,56.0,10.0,56.0,74.61994,10248.0,0.09115278,191.19035,6.5464034
0,VITS,27,17.5,292128.0,22.0,26.0,11.0,26.0,73.96824,5248.0,0.07715241,198.00159,6.811232
0,VITS,28,17.5,289304.0,23.0,31.0,12.0,31.0,73.40355,7168.0,0.08230181,205.00002,6.9984303
0,VITS,29,17.5,271480.5,21.0,81.0,13.0,81.0,76.96564,19214.4,0.103963934,211.87097,6.870964
0,VITS,30,18.0,279636.0,14.0,51.0,13.0,51.0,74.30364,13576.0,0.101081006,218.29654,6.425574
