seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
2,VITS,0,13.5,3655.0,28.0,106.0,19.0,106.0,81.49165,29060.533,7.181297,2.5445158,2.5445158
2,VITS,1,13.5,2968.3,23.0,41.0,20.0,0.0,81.07179,27533.973,7.1079917,4.36702,1.8225044
2,VITS,2,13.5,5397.1333,23.0,51.0,20.0,51.0,80.63048,26925.057,7.14046,9.45141,5.0843897
2,VITS,3,13.5,3482.2,16.0,56.0,16.0,56.0,79.96525,25929.004,7.189966,15.200661,5.7492504
2,VITS,4,13.5,2601.5334,14.0,106.0,14.0,67.0,79.28533,25280.13,7.1397595,19.76087,4.560209
2,VITS,5,13.5,2992.3667,12.0,76.0,12.0,76.0,78.94488,24486.943,7.156942,23.73276,3.971889
2,VITS,6,14.0,2235.8667,16.0,61.0,12.0,47.0,78.907936,23346.25,7.156942,28.335478,4.602718
2,VITS,7,12.5,3234.6,13.0,106.0,12.0,62.0,78.59075,22818.158,7.1916647,33.811012,5.4755363
2,VITS,8,14.0,2580.0667,24.0,96.0,12.0,33.0,78.05146,22127.516,7.1111445,36.79904,2.9880297
2,VITS,9,14.0,4873.1,26.0,46.0,12.0,46.0,77.57866,20990.764,7.1471167,42.870384,6.0713406
2,VITS,10,14.0,3406.6,13.0,61.0,12.0,61.0,77.57285,20242.834,7.1471167,47.19866,4.3282785
2,VITS,11,14.0,20772.166,9.0,41.0,9.0,40.0,77.28694,18948.15,7.029471,51.016907,3.8182435
2,VITS,12,13.5,90436.664,14.0,26.0,9.0,26.0,76.9631,17526.936,7.047921,56.360775,5.3438683
2,VITS,13,14.0,296964.0,26.0,11.0,10.0,11.0,76.580605,15976.642,6.902925,61.26216,4.9013867
2,VITS,14,13.5,298308.0,18.0,6.0,10.0,6.0,76.36799,14491.777,6.921793,66.36333,5.101164
2,VITS,15,14.0,270846.0,24.0,96.0,11.0,96.0,76.58307,14987.32,6.902925,72.23941,5.87608
2,VITS,16,14.0,270677.5,19.0,96.0,12.0,96.0,76.78774,15482.828,6.884198,78.580635,6.341222
2,VITS,17,14.0,131940.0,15.0,51.0,12.0,51.0,76.23072,15138.545,6.9408045,84.42176,5.8411226
2,VITS,18,14.0,49471.2,14.0,101.0,13.0,100.0,76.27914,16267.331,6.9408045,87.25309,2.8313267
2,VITS,19,14.0,30296.133,10.0,31.0,10.0,30.0,76.075745,15190.998,6.9599614,90.56027,3.307181
2,VITS,20,13.5,88457.0,21.0,71.0,10.0,70.0,76.08193,14952.698,6.9599614,95.09643,4.536157
2,VITS,21,13.5,68232.766,22.0,41.0,11.0,41.0,75.844765,14210.121,6.9792666,100.454575,5.358145
2,VITS,22,14.0,80565.664,27.0,76.0,11.0,75.0,75.978325,14325.909,6.9599614,103.97694,3.522365
2,VITS,23,14.0,48332.0,25.0,16.0,12.0,16.0,75.68907,13266.812,6.775595,108.899506,4.922566
2,VITS,24,13.5,135780.0,16.0,41.0,12.0,41.0,75.92887,12888.131,6.7368345,113.80327,4.903764
2,VITS,25,14.0,124000.97,11.0,81.0,11.0,80.0,75.73102,13238.518,6.7561398,118.37636,4.5730896
2,VITS,26,14.0,84442.664,19.0,11.0,12.0,11.0,75.463646,12155.466,6.795203,123.511086,5.1347256
2,VITS,27,13.5,280404.0,14.0,56.0,12.0,56.0,75.75572,12246.319,6.7561398,127.10357,3.5924816
2,VITS,28,13.5,105733.97,15.0,66.0,13.0,65.0,75.82524,12741.207,6.7561398,130.28601,3.1824493
2,VITS,29,14.0,54544.867,24.0,16.0,13.0,16.0,75.6612,11889.486,6.775595,133.76125,3.4752405
2,VITS,30,14.5,199948.0,23.0,11.0,14.0,11.0,75.70056,11037.338,6.7561398,135.46584,1.7045918
2,VITS,31,14.0,266959.2,15.0,71.0,15.0,71.0,75.688286,12179.124,6.775595,136.82617,1.3603426
2,VITS,32,14.0,3427.3,26.0,76.0,15.0,75.0,75.67576,12866.545,6.775595,142.01193,5.185756
2,VITS,33,13.5,4143.2,16.0,91.0,16.0,91.0,75.929214,14110.637,6.9599614,145.86575,3.853828
2,VITS,34,14.0,3865.7334,16.0,96.0,16.0,92.0,75.87902,15559.707,6.9792666,152.75232,6.88656
2,VITS,35,14.0,3366.2666,20.0,81.0,16.0,78.0,75.92871,16087.736,6.9599614,154.86215,2.109837
2,VITS,36,14.0,13653.6,23.0,26.0,17.0,25.0,75.961235,15360.402,6.9599614,157.80054,2.9383807
2,VITS,37,13.5,70772.164,21.0,11.0,17.0,11.0,75.941895,14208.362,6.9599614,161.51642,3.7158809
