seed,legend,step,snr,demand,action_mcs,action_prb,mcs,prb,pwr,tbs,reward,cum_regret,avg_regret
3,Baseline,0,14.0,2904.2666,28.0,106.0,19.0,19.0,83.78898,22758.934,6.7740293,0.45273522,0.45273522
3,Baseline,1,14.0,4897.7,27.0,6.0,19.0,0.0,83.09336,24341.893,6.8339124,1.3105183,0.857783
3,Baseline,2,14.0,3646.2,24.0,71.0,19.0,106.0,82.70664,24023.838,6.84911,2.03161,0.7210917
3,Baseline,3,13.5,2202.0667,27.0,86.0,19.0,0.0,81.96766,23215.16,6.9108415,2.3594735,0.32786345
3,Baseline,4,13.5,3674.3,22.0,71.0,19.0,0.0,81.585335,23440.363,6.942289,3.3741045,1.014631
3,Baseline,5,14.0,2613.9,23.0,56.0,19.0,106.0,80.7587,23076.969,7.006395,4.647716,1.2736114
3,Baseline,6,14.0,4354.8335,12.0,56.0,19.0,102.0,80.67001,24128.523,7.022681,4.7066107,0.058894835
3,Baseline,7,14.0,5339.3667,22.0,46.0,19.0,94.0,80.694275,25616.258,7.14046,5.9471455,1.2405347
3,Baseline,8,13.5,3958.8333,27.0,51.0,19.0,0.0,80.5886,25983.86,7.14046,6.5224776,0.575332
3,Baseline,9,14.0,2683.2666,21.0,46.0,19.0,105.0,80.28767,25445.633,7.055577,7.4390798,0.91660196
3,Baseline,10,14.0,4004.4,13.0,16.0,19.0,106.0,80.079796,25899.896,7.189966,8.465073,1.0259926
3,Baseline,11,14.0,3177.5334,18.0,26.0,19.0,0.0,80.00704,25583.588,7.189966,10.248749,1.7836759
3,Baseline,12,14.0,4906.4,11.0,36.0,19.0,0.0,79.53316,26548.295,7.223524,11.928796,1.6800469
3,Baseline,13,13.5,2868.2,23.0,101.0,19.0,106.0,79.32067,25688.586,7.2404733,12.167149,0.23835269
3,Baseline,14,14.0,3191.8,23.0,51.0,19.0,0.0,79.33661,25668.768,7.2404733,12.694679,0.527531
3,Baseline,15,14.0,5487.2666,27.0,96.0,19.0,92.0,79.1998,27216.877,7.2575383,14.358782,1.6641023
3,Baseline,16,14.0,5306.8667,26.0,46.0,19.0,0.0,78.87942,28553.67,7.3973784,15.878155,1.5193727
3,Baseline,17,14.0,3329.5334,14.0,81.0,19.0,0.0,79.07795,28098.328,7.27472,16.797756,0.9196006
3,Baseline,18,13.5,3078.0,25.0,106.0,19.0,0.0,78.93721,27538.844,7.27472,18.260239,1.4624816
3,Baseline,19,14.5,3294.8667,20.0,96.0,19.0,0.0,79.04654,27032.746,7.27472,20.288738,2.0285
3,Baseline,20,13.5,3047.9666,13.0,101.0,19.0,0.0,78.80239,26567.684,7.2920213,20.355547,0.06680882
3,Baseline,21,14.0,3613.8333,28.0,66.0,19.0,0.0,78.903244,26656.436,7.27472,21.243309,0.88776267
3,Baseline,22,14.0,4168.533,25.0,41.0,19.0,0.0,78.698524,27239.432,7.309443,22.669395,1.4260861
3,Baseline,23,21.5,5347.8335,13.0,81.0,19.0,59.0,78.61479,28566.29,7.4147997,23.65311,0.9837143
3,Baseline,24,14.0,2710.9,11.0,51.0,20.0,0.0,78.41435,27815.98,7.326987,26.154844,2.501734
3,Baseline,25,13.5,7520.2,16.0,81.0,20.0,0.0,78.01628,28908.648,7.4678054,27.184464,1.0296187
3,Baseline,26,14.0,7937.067,21.0,106.0,20.0,0.0,78.27221,29124.344,7.4500117,28.251144,1.0666804
3,Baseline,27,14.0,4414.8667,11.0,66.0,20.0,0.0,78.51352,28541.51,7.4147997,30.84116,2.5900152
3,Baseline,28,14.0,4406.1,16.0,36.0,20.0,0.0,78.539024,28870.611,7.4147997,31.921526,1.0803654
3,Baseline,29,14.0,5771.7334,24.0,31.0,20.0,0.0,78.80539,30116.51,7.3973784,33.862595,1.941067
3,Baseline,30,13.5,4725.2334,19.0,26.0,20.0,0.0,78.66107,29383.605,7.4147997,34.98665,1.1240532
3,Baseline,31,13.5,5025.6665,17.0,21.0,20.0,0.0,78.67752,29611.166,7.4147997,36.70326,1.7166083
3,Baseline,32,14.0,6908.433,11.0,21.0,20.0,102.0,78.963104,30964.316,7.380077,37.743946,1.0406859
3,Baseline,33,14.0,5801.1665,26.0,11.0,20.0,0.0,78.99722,31193.564,7.380077,39.46991,1.7259643
3,Baseline,34,14.0,5697.9,27.0,81.0,20.0,44.0,79.03733,31135.035,7.380077,41.56747,2.0975602
3,Baseline,35,14.5,4808.3335,20.0,11.0,20.0,33.0,78.81773,30758.33,7.3973784,42.377674,0.8102038
3,Baseline,36,13.5,6331.8335,14.0,16.0,20.0,0.0,78.80186,31654.898,7.4926853,43.341618,0.96394354
3,Baseline,37,14.0,2407.1333,21.0,21.0,20.0,0.0,78.77266,30153.596,7.3973784,43.92712,0.5855038
3,Baseline,38,14.0,6420.3335,27.0,6.0,20.0,0.0,79.03836,31180.715,7.380077,45.028126,1.1010072
3,Baseline,39,14.0,4452.567,13.0,11.0,20.0,44.0,79.26699,31016.617,7.362895,46.225113,1.1969875
3,Baseline,40,14.0,7807.9,28.0,101.0,20.0,0.0,79.24372,32128.53,7.458202,46.918404,0.6932923
3,Baseline,41,14.0,3722.3333,18.0,36.0,20.0,0.0,79.13616,31831.889,7.458202,49.363293,2.4448879
3,Baseline,42,14.0,3593.5,25.0,96.0,19.0,0.0,79.14235,31159.953,7.362895,50.009995,0.6467036
3,Baseline,43,14.5,3459.7666,23.0,51.0,19.0,0.0,79.06476,30722.865,7.380077,50.026894,0.01690028
